class,precision,recall,f1-score,support
WALKING,0.9825708061002179,0.9092741935483871,0.9445026178010472,496.0
WALKING_UPSTAIRS,0.9822222222222222,0.9384288747346072,0.9598262757871878,471.0
WALKING_DOWNSTAIRS,0.845360824742268,0.9761904761904762,0.9060773480662984,420.0
SITTING,0.8551401869158879,0.745417515274949,0.7965179542981502,491.0
STANDING,0.7966101694915254,0.8834586466165414,0.8377896613190731,532.0
LAYING,1.0,0.9962756052141527,0.9981343283582089,537.0
macro avg,0.9103173682453535,0.9081742185965189,0.907141364271661,2947.0
weighted avg,0.9113348404578623,0.9073634204275535,0.9073283034351636,2947.0
