class,precision,recall,f1-score,support
WALKING,0.983640081799591,0.969758064516129,0.9766497461928934,496.0
WALKING_UPSTAIRS,0.9469214437367304,0.9469214437367304,0.9469214437367304,471.0
WALKING_DOWNSTAIRS,0.9180327868852459,0.9333333333333333,0.9256198347107438,420.0
SITTING,0.8197064989517819,0.7963340122199593,0.8078512396694215,491.0
STANDING,0.8168498168498168,0.8383458646616542,0.8274582560296846,532.0
LAYING,1.0,1.0,1.0,537.0
macro avg,0.9141917713705277,0.9141154530779677,0.9140834200565789,2947.0
weighted avg,0.9139800626446649,0.9138106549032915,0.9138246880134597,2947.0
