run_name,experiment,feature_mode,uci_test_accuracy,uci_test_macro_f1,arduino_v2_val_accuracy,arduino_v2_val_macro_f1,arduino_v2_val_f1_walking,arduino_v2_val_f1_walking_upstairs,arduino_v2_val_f1_walking_downstairs,arduino_v2_val_f1_sitting,arduino_v2_val_f1_standing,arduino_v2_val_f1_laying,fp32_tflite_size_bytes,host_latency_mean_ms,host_latency_note
m3_target_finetune,finetune,base_6ch,0.6090939938920936,0.5679207131897509,0.21359223300970873,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,13460,41.651499999997554,Host CPU Keras predict latency; not an Arduino latency claim.
