class,precision,recall,f1-score,support
WALKING,0.8860510805500982,0.9092741935483871,0.8975124378109453,496.0
WALKING_UPSTAIRS,0.962882096069869,0.9363057324840764,0.9494079655543596,471.0
WALKING_DOWNSTAIRS,0.8444976076555024,0.8404761904761905,0.8424821002386634,420.0
SITTING,0.8638392857142857,0.7881873727087576,0.8242811501597445,491.0
STANDING,0.8234265734265734,0.8853383458646616,0.8532608695652174,532.0
LAYING,0.9907749077490775,1.0,0.995366079703429,537.0
macro avg,0.8952452585275678,0.8932636391803456,0.8937184338387266,2947.0
weighted avg,0.8964852223369439,0.8958262639972854,0.8956050950690336,2947.0
