class,precision,recall,f1-score,support
WALKING,0.9122448979591836,0.9012096774193549,0.9066937119675457,496.0
WALKING_UPSTAIRS,0.8644400785854617,0.9341825902335457,0.8979591836734694,471.0
WALKING_DOWNSTAIRS,0.8707317073170732,0.85,0.8602409638554217,420.0
SITTING,0.8615023474178404,0.7474541751527495,0.8004362050163577,491.0
STANDING,0.8257839721254355,0.8909774436090225,0.8571428571428571,532.0
LAYING,0.9981412639405205,1.0,0.9990697674418605,537.0
macro avg,0.8888073778909192,0.887303981069112,0.8869237815162521,2947.0
weighted avg,0.8902777902828738,0.8897183576518494,0.8888614534254138,2947.0
