class,precision,recall,f1-score,support
WALKING,0.9636752136752137,0.9092741935483871,0.9356846473029046,496.0
WALKING_UPSTAIRS,0.9446808510638298,0.9426751592356688,0.9436769394261424,471.0
WALKING_DOWNSTAIRS,0.8459915611814346,0.9547619047619048,0.8970917225950783,420.0
SITTING,0.8090737240075614,0.8716904276985743,0.8392156862745098,491.0
STANDING,0.9189765458422174,0.8101503759398496,0.8611388611388612,532.0
LAYING,1.0,1.0,1.0,537.0
macro avg,0.9137329826283761,0.9147586768640642,0.9128013094562495,2947.0
weighted avg,0.9166592342741585,0.9134713267729895,0.9136514160531203,2947.0
