class,precision,recall,f1-score,support
WALKING,0.8455188679245284,0.8607442977190877,0.8530636525877454,833.0
WALKING_UPSTAIRS,0.9814814814814815,0.21115537848605578,0.3475409836065574,251.0
WALKING_DOWNSTAIRS,0.25333333333333335,0.4418604651162791,0.3220338983050847,215.0
SITTING,1.0,0.4268689057421452,0.59832953682612,923.0
STANDING,0.9876265466816648,1.0,0.9937747594793436,878.0
LAYING,0.6540679051889814,1.0,0.790859798605732,1021.0
macro avg,0.7870046891016648,0.6567715078439279,0.6509337715684306,4121.0
weighted avg,0.8403482588410829,0.7663188546469304,0.7520825899821052,4121.0
