class,precision,recall,f1-score,support
WALKING,0.6716417910447762,1.0,0.8035714285714286,45.0
WALKING_UPSTAIRS,0.0,0.0,0.0,30.0
WALKING_DOWNSTAIRS,0.2631578947368421,0.3333333333333333,0.29411764705882354,30.0
SITTING,1.0,1.0,1.0,45.0
STANDING,1.0,1.0,1.0,45.0
LAYING,0.0,0.0,0.0,45.0
macro avg,0.48913328096360303,0.5555555555555555,0.5162815126050421,240.0
weighted avg,0.5338275726630007,0.6041666666666666,0.5624343487394957,240.0
