class,precision,recall,f1-score,support
WALKING,0.9796334012219959,0.969758064516129,0.9746707193515705,496.0
WALKING_UPSTAIRS,0.948936170212766,0.9469214437367304,0.9479277364505845,471.0
WALKING_DOWNSTAIRS,0.92018779342723,0.9333333333333333,0.9267139479905437,420.0
SITTING,0.8259023354564756,0.7922606924643585,0.8087318087318087,491.0
STANDING,0.8152173913043478,0.8458646616541353,0.8302583025830258,532.0
LAYING,1.0,1.0,1.0,537.0
macro avg,0.9149795152704693,0.9146896992841144,0.9147170858512556,2947.0
weighted avg,0.914672438174008,0.9144893111638955,0.9144605476362812,2947.0
