time_ms,ax,ay,az,gx,gy,gz,label
20,-0.95,-0.06,0.14,-12.57,31.25,8.3,walk_down
46,-0.87,-0.15,0.05,46.33,8.42,30.94,walk_down
72,-0.88,-0.24,0.0,46.45,31.86,39.0,walk_down
98,-0.89,-0.16,-0.01,42.6,43.76,38.76,walk_down
124,-0.81,-0.12,-0.02,64.76,41.14,27.71,walk_down
150,-0.69,-0.28,0.04,67.81,28.56,23.01,walk_down
176,-0.84,-0.54,0.15,73.73,15.87,41.93,walk_down
202,-1.3,-0.73,0.22,148.13,8.3,71.59,walk_down
228,-1.67,-0.16,0.46,201.42,-9.46,92.22,walk_down
254,-1.63,0.09,1.04,122.86,-42.66,98.57,walk_down
280,-1.33,0.1,0.33,-90.94,22.58,70.13,walk_down
306,-1.08,0.3,0.08,-73.24,-0.49,46.26,walk_down
333,-0.96,0.18,-0.09,-28.44,-33.94,37.78,walk_down
359,-0.95,-0.05,0.33,-16.91,-17.52,13.37,walk_down
386,-1.09,-0.12,0.22,-37.05,-5.07,-6.29,walk_down
413,-1.01,-0.13,0.16,-51.39,-12.57,-31.19,walk_down
440,-0.83,-0.06,0.18,-59.08,-22.83,-52.73,walk_down
466,-0.75,-0.1,0.21,-54.5,-44.01,-58.23,walk_down
492,-0.76,-0.16,0.29,-68.24,-37.96,-47.79,walk_down
518,-0.65,0.03,0.04,-75.93,-19.23,-45.84,walk_down
544,-0.66,0.06,0.05,-67.14,-37.72,-53.22,walk_down
570,-0.63,0.1,0.2,-45.29,-43.95,-56.03,walk_down
596,-0.51,0.07,0.27,-37.05,-41.56,-57.62,walk_down
622,-0.57,0.11,0.18,-38.15,-41.2,-53.71,walk_down
648,-0.68,0.14,0.03,-44.62,-32.84,-45.04,walk_down
674,-0.85,0.13,0.09,-59.51,-24.78,-34.55,walk_down
700,-1.16,0.01,0.28,-51.57,-29.91,-43.76,walk_down
726,-1.31,-0.16,0.33,-62.5,-26.37,-47.61,walk_down
752,-1.37,-0.34,0.21,-70.43,-30.52,-43.15,walk_down
779,-1.05,-0.17,0.05,-97.11,-4.64,-35.22,walk_down
805,-0.87,0.03,0.03,-92.16,-0.67,-27.1,walk_down
831,-0.85,0.1,0.01,-73.18,11.66,-16.24,walk_down
858,-0.9,0.2,-0.14,-47.79,-10.99,-4.52,walk_down
885,-1.7,0.35,-0.05,-45.35,-9.83,-4.09,walk_down
911,-2.1,0.47,-0.04,-84.47,9.03,13.67,walk_down
938,-1.08,0.33,-0.12,-109.92,55.73,25.33,walk_down
964,-1.71,0.68,-0.25,-97.96,36.25,31.86,walk_down
990,-2.43,0.93,-0.41,37.48,45.23,23.44,walk_down
1016,-1.04,0.28,-0.3,125.92,54.08,-10.38,walk_down
1042,-0.56,0.02,-0.24,105.16,12.33,-10.5,walk_down
1068,-0.66,0.08,-0.2,79.83,1.1,18.01,walk_down
1094,-0.72,0.15,-0.13,56.88,-6.65,31.86,walk_down
1120,-0.82,0.21,-0.12,24.84,6.84,18.68,walk_down
1146,-1.1,0.32,-0.15,-2.08,30.03,-9.4,walk_down
1172,-1.04,0.37,-0.15,-10.38,42.05,-38.39,walk_down
1198,-0.99,0.3,-0.11,-44.25,20.87,-49.44,walk_down
1224,-1.12,0.22,-0.07,-74.22,5.37,-44.86,walk_down
1250,-1.05,0.1,-0.1,-69.27,6.16,-48.46,walk_down
1276,-1.0,-0.13,0.0,-40.16,-2.26,-44.19,walk_down
1302,-0.89,-0.46,0.07,-36.19,-28.14,-33.26,walk_down
1329,-0.75,-0.42,-0.01,-114.62,-40.16,29.05,walk_down
1355,-0.85,-0.37,0.07,-68.91,-58.29,56.76,walk_down
1381,-0.63,-0.09,0.14,65.49,-23.32,58.29,walk_down
1408,-0.67,0.08,0.23,197.88,20.94,44.25,walk_down
1434,-0.94,-0.2,0.18,169.92,22.89,38.88,walk_down
1460,-0.95,-0.11,0.2,149.78,42.72,38.57,walk_down
1486,-1.06,-0.03,0.2,115.78,38.51,45.72,walk_down
1512,-1.09,-0.12,0.25,82.46,42.11,45.96,walk_down
1538,-0.77,-0.15,0.24,45.23,47.24,27.53,walk_down
1564,-1.0,-0.38,0.34,47.79,34.42,46.08,walk_down
1591,-1.15,-0.67,0.48,97.78,39.12,72.51,walk_down
1617,-1.54,-0.35,0.46,152.95,75.62,92.22,walk_down
1643,-1.67,0.5,0.11,210.39,71.04,70.37,walk_down
1670,-1.41,0.56,0.71,154.85,36.87,52.12,walk_down
1696,-1.07,0.07,0.53,-52.55,-14.77,40.28,walk_down
1722,-0.87,0.45,-0.46,-143.86,12.76,17.21,walk_down
1748,-1.02,0.43,-0.48,-12.94,-37.72,1.77,walk_down
1774,-1.14,0.38,0.13,37.23,-90.76,-29.11,walk_down
1800,-1.05,0.08,0.47,22.16,-61.28,-60.06,walk_down
1826,-0.98,-0.15,0.48,4.21,-57.43,-71.53,walk_down
1852,-0.63,-0.03,0.26,-25.7,-34.0,-79.77,walk_down
1878,-0.61,0.09,0.29,7.39,-64.15,-88.99,walk_down
1904,-0.69,0.06,0.22,-12.02,-46.02,-91.74,walk_down
1930,-0.92,-0.08,0.26,-31.43,-52.25,-78.92,walk_down
1958,-0.74,-0.15,0.31,-76.78,-39.37,-65.06,walk_down
1984,-0.69,-0.06,0.24,-102.29,-36.5,-31.74,walk_down
2010,-0.75,-0.09,0.08,-101.2,-22.28,-23.93,walk_down
2037,-0.88,-0.18,0.01,-79.04,-36.5,-24.29,walk_down
2063,-0.96,-0.1,0.09,-81.73,-32.17,-19.65,walk_down
2089,-0.95,-0.13,0.04,-71.17,-11.54,-32.59,walk_down
2115,-0.9,0.0,-0.04,-96.07,5.62,-29.97,walk_down
2141,-0.78,0.16,-0.07,-93.81,-1.16,-18.43,walk_down
2167,-1.03,0.21,-0.13,-59.2,7.45,-17.94,walk_down
2193,-1.87,0.41,-0.18,-9.89,16.91,-21.67,walk_down
2220,-2.4,0.3,0.05,-8.91,-7.08,26.61,walk_down
2246,-2.12,0.31,-0.07,-100.28,31.8,24.41,walk_down
2272,-2.38,0.39,-0.32,-51.64,16.3,40.89,walk_down
2299,-1.47,0.47,-0.41,107.24,62.13,28.75,walk_down
2325,-0.32,0.14,-0.12,103.76,64.39,1.46,walk_down
2351,-0.05,0.03,-0.15,-4.94,29.36,-24.66,walk_down
2378,-0.21,0.15,-0.27,-44.01,65.98,-4.76,walk_down
2405,-0.4,0.27,-0.28,17.46,64.7,-1.83,walk_down
2431,-0.87,0.34,-0.26,48.52,54.99,-20.08,walk_down
2457,-1.7,0.43,-0.16,40.65,-0.24,-22.28,walk_down
2483,-1.63,0.2,-0.08,-65.43,-25.02,-55.42,walk_down
2509,-1.22,0.08,-0.1,-121.58,-33.57,-47.55,walk_down
2535,-1.18,0.2,-0.11,-106.08,-6.96,-29.3,walk_down
2561,-1.02,0.03,0.04,-83.01,16.17,-35.52,walk_down
2587,-0.74,-0.38,0.09,-103.7,2.69,-24.54,walk_down
2613,-0.59,-0.51,0.03,-57.5,-32.1,9.83,walk_down
2639,-0.37,-0.23,0.33,141.05,-54.26,25.09,walk_down
2665,-0.52,0.26,0.1,178.89,31.01,65.86,walk_down
2691,-0.87,-0.02,0.04,99.24,61.71,67.32,walk_down
2717,-0.94,-0.12,-0.32,103.58,96.5,38.33,walk_down
2743,-0.71,-0.12,-0.06,95.46,67.57,47.49,walk_down
2769,-0.71,-0.05,0.47,107.85,14.4,63.29,walk_down
2795,-1.48,-1.06,0.37,252.93,4.21,106.32,walk_down
2821,-1.99,0.28,0.11,339.11,13.92,131.16,walk_down
2848,-1.66,0.59,1.1,418.95,-43.27,94.73,walk_down
2874,-1.68,-0.01,1.37,91.43,-0.73,22.28,walk_down
2900,-0.76,0.54,-0.3,-128.66,13.79,41.93,walk_down
2926,-0.93,0.38,-0.35,4.76,-67.26,-9.03,walk_down
2953,-0.94,0.11,0.4,10.99,-60.91,-41.93,walk_down
2979,-0.99,0.01,0.36,-21.67,-36.99,-68.91,walk_down
3006,-0.98,-0.13,0.25,-34.55,-31.07,-82.21,walk_down
3033,-0.83,-0.1,0.12,-47.91,-28.26,-88.93,walk_down
3060,-0.89,-0.08,0.0,-18.31,-49.38,-92.59,walk_down
3086,-0.74,-0.07,0.18,-24.6,-39.0,-80.69,walk_down
3113,-0.62,-0.06,0.26,-5.55,-39.0,-66.59,walk_down
3140,-0.68,0.0,0.21,-35.77,-36.44,-60.0,walk_down
3167,-0.65,0.03,0.09,-106.26,-31.74,-47.3,walk_down
3193,-0.67,0.04,-0.07,-132.08,-33.39,-35.64,walk_down
3220,-0.95,0.07,-0.08,-126.46,-25.02,-25.02,walk_down
3247,-1.17,-0.02,0.02,-112.49,-53.65,-16.78,walk_down
3274,-1.28,-0.26,-0.0,-75.93,-90.03,-37.11,walk_down
3301,-0.78,-0.25,0.0,-60.91,-62.07,-33.45,walk_down
3328,-0.62,0.02,-0.05,-46.88,-27.65,-33.94,walk_down
3355,-0.71,0.11,-0.12,-28.87,-12.15,-33.63,walk_down
3382,-1.41,0.28,-0.35,-40.83,-8.85,-21.85,walk_down
3408,-2.23,0.19,-0.32,-64.7,-72.63,-12.88,walk_down
3434,-2.61,0.43,-0.68,-165.71,-28.99,8.3,walk_down
3460,-1.61,0.39,-1.01,-114.56,61.46,-10.74,walk_down
3486,-1.68,0.63,-1.05,46.69,115.23,21.91,walk_down
3512,-0.72,0.44,-0.67,97.66,122.68,2.08,walk_down
3538,-0.14,0.21,-0.32,66.47,101.99,-38.02,walk_down
3564,-0.32,0.22,-0.28,31.68,60.18,-16.54,walk_down
3591,-0.7,0.4,-0.33,57.5,7.2,51.09,walk_down
3617,-0.92,0.39,-0.32,42.18,-43.64,35.95,walk_down
3644,-0.97,0.35,-0.37,-3.6,-83.07,-4.58,walk_down
3671,-1.08,0.25,-0.28,-28.26,-67.32,-75.56,walk_down
3698,-1.15,-0.04,-0.23,-54.32,-29.85,-93.75,walk_down
3725,-1.0,-0.15,-0.19,-93.2,-1.28,-84.96,walk_down
3752,-1.12,-0.09,-0.15,-112.37,21.24,-65.37,walk_down
3778,-1.17,-0.24,-0.21,-83.25,44.49,-37.05,walk_down
3805,-0.87,-0.36,-0.15,-52.98,26.37,0.55,walk_down
3831,-0.55,-0.01,0.08,-3.78,7.87,45.1,walk_down
3857,-0.36,0.4,0.15,147.52,64.27,32.59,walk_down
3883,-0.74,-0.14,-0.3,124.76,85.88,40.41,walk_down
3909,-0.86,0.05,-0.54,138.61,97.84,19.84,walk_down
3935,-0.57,0.04,-0.24,122.74,92.83,7.87,walk_down
3961,-0.74,-0.2,0.26,105.65,57.01,38.82,walk_down
3987,-1.24,-0.48,0.5,114.62,23.62,93.81,walk_down
4013,-1.43,-0.18,0.51,227.17,24.96,130.92,walk_down
4039,-1.88,-0.12,0.36,320.31,42.11,136.54,walk_down
4065,-1.8,0.37,0.15,349.43,-10.13,85.88,walk_down
4091,-1.3,0.46,1.01,104.37,-15.63,21.06,walk_down
4117,-0.98,0.51,0.01,-94.24,28.99,30.52,walk_down
4143,-1.0,0.5,-0.39,-46.45,-10.74,8.48,walk_down
4169,-0.96,0.3,-0.02,-9.77,-52.06,-19.84,walk_down
4196,-1.1,0.27,0.24,-13.49,-60.61,-65.43,walk_down
4223,-0.91,0.12,0.33,-26.86,-46.69,-86.06,walk_down
4249,-0.85,0.14,0.21,-41.44,-30.27,-88.62,walk_down
4275,-0.5,0.16,0.04,-12.76,-54.87,-73.85,walk_down
4302,-0.55,0.19,0.13,-19.29,-54.38,-72.27,walk_down
