time_ms,ax,ay,az,gx,gy,gz,label
3334,-0.66,0.17,0.12,73.79,-106.81,29.48,walk_down
3360,-0.88,0.15,0.32,74.16,-113.89,20.08,walk_down
3386,-1.16,-0.02,0.48,85.39,-114.44,20.02,walk_down
3412,-1.51,0.07,0.5,116.52,-61.22,23.86,walk_down
3438,-1.55,0.38,0.45,171.51,-48.22,17.82,walk_down
3465,-1.19,0.31,0.48,211.49,-63.78,17.15,walk_down
3491,-1.0,0.28,0.54,125.98,-45.41,22.09,walk_down
3517,-0.8,0.29,0.37,84.66,-12.88,19.41,walk_down
3544,-1.25,0.05,0.14,40.71,8.24,1.89,walk_down
3570,-1.52,-0.0,-0.33,75.38,-2.26,-32.78,walk_down
3596,-1.68,-0.05,-0.48,121.22,10.07,-8.06,walk_down
3623,-2.01,0.11,-0.48,209.11,38.94,-60.36,walk_down
3650,-2.48,-0.17,-0.3,139.77,40.77,-28.69,walk_down
3677,-1.34,-0.35,-0.28,-37.9,67.44,5.19,walk_down
3704,-0.55,-0.33,-0.1,-69.09,37.29,14.16,walk_down
3730,-0.25,-0.16,-0.13,-43.7,39.61,25.45,walk_down
3757,-0.69,-0.1,-0.17,-17.03,31.86,42.36,walk_down
3783,-0.77,-0.03,-0.32,-9.89,71.11,39.31,walk_down
3809,-0.91,0.02,-0.51,9.64,27.16,23.38,walk_down
3835,-1.1,0.07,-0.49,48.89,-25.39,1.1,walk_down
3861,-1.27,0.24,-0.21,93.93,-62.44,22.83,walk_down
3887,-1.18,0.25,-0.03,141.72,-75.07,26.86,walk_down
3913,-1.21,0.13,0.07,181.27,-76.48,24.9,walk_down
3939,-1.17,-0.03,0.14,176.94,-47.42,23.13,walk_down
3966,-1.13,-0.03,0.29,45.72,-56.46,8.61,walk_down
3992,-1.07,-0.31,0.48,-80.81,-55.54,-10.93,walk_down
4019,-0.83,-0.52,0.26,-144.23,32.1,18.8,walk_down
4045,-0.71,0.28,-0.1,-87.22,90.58,52.31,walk_down
4071,-0.63,0.35,-0.11,-75.26,73.06,43.4,walk_down
4097,-0.58,0.16,-0.01,-55.18,72.33,51.94,walk_down
4123,-0.77,0.11,0.11,-22.58,70.37,41.93,walk_down
4150,-0.69,0.24,0.26,-8.36,62.74,28.44,walk_down
4176,-0.79,0.42,0.77,18.98,38.09,16.24,walk_down
4202,-1.76,-0.87,1.46,-144.41,3.48,-47.55,walk_down
4228,-1.9,-0.88,0.55,-224.85,140.99,-99.24,walk_down
4254,-0.73,0.57,-0.39,-390.81,167.05,25.88,walk_down
4280,-1.56,-1.03,-0.68,-450.5,176.27,71.96,walk_down
4307,-0.7,-1.37,0.11,-277.77,-114.01,-160.46,walk_down
4333,-1.21,-0.19,0.4,-86.18,-73.67,-87.34,walk_down
4360,-1.27,-0.27,0.04,-28.38,-44.49,-30.46,walk_down
4387,-0.8,-0.11,0.04,10.44,-38.33,11.47,walk_down
4414,-0.52,-0.22,0.07,62.38,-36.19,55.91,walk_down
4440,-0.49,-0.14,-0.21,108.76,-74.22,56.4,walk_down
4467,-0.8,-0.2,0.14,29.48,-93.2,60.49,walk_down
4494,-1.02,-0.1,0.49,33.81,-89.29,100.77,walk_down
4520,-0.96,0.05,0.5,41.14,-100.65,58.96,walk_down
4546,-1.0,-0.17,0.62,67.87,-69.15,51.15,walk_down
4572,-1.42,0.48,0.47,143.55,-47.67,13.49,walk_down
4598,-1.09,0.64,0.44,179.14,-48.52,21.0,walk_down
4624,-0.88,0.41,0.4,151.49,-21.0,5.0,walk_down
4650,-0.79,0.34,0.22,132.39,6.29,-15.81,walk_down
4676,-0.74,0.16,0.21,88.2,6.84,-34.79,walk_down
4702,-0.64,-0.07,0.03,37.48,2.14,-18.74,walk_down
4729,-1.47,-0.15,-0.36,36.62,-16.54,-20.51,walk_down
4755,-1.8,-0.15,-0.34,45.04,11.96,3.05,walk_down
4781,-2.35,-0.02,-0.35,108.83,-17.21,-28.99,walk_down
4807,-2.96,-0.04,-0.18,140.44,-0.49,-35.95,walk_down
4834,-1.49,-0.14,-0.16,15.81,-19.71,-3.48,walk_down
4861,-0.68,-0.17,-0.18,-49.19,30.88,14.34,walk_down
4888,-0.17,-0.1,-0.13,-8.73,40.77,29.66,walk_down
4915,-0.21,-0.08,-0.12,31.25,25.33,44.43,walk_down
4941,-0.91,-0.16,-0.19,28.75,101.99,53.65,walk_down
4968,-1.26,-0.21,-0.45,-37.35,109.01,31.07,walk_down
4995,-1.2,-0.07,-0.52,-65.37,-22.95,19.71,walk_down
