time_ms,ax,ay,az,gx,gy,gz,label
20,-0.66,-0.23,0.31,-16.42,39.67,9.4,walk_down
46,-0.63,-0.31,0.17,100.1,-8.24,15.2,walk_down
72,-0.63,-0.21,0.21,141.54,-2.08,26.37,walk_down
98,-0.69,-0.09,0.2,161.87,5.19,33.33,walk_down
124,-0.83,0.1,0.11,110.53,-24.11,29.66,walk_down
150,-1.05,0.3,0.23,67.63,-26.06,4.82,walk_down
176,-1.48,0.36,0.14,36.44,-7.81,-38.45,walk_down
202,-1.76,0.44,0.19,55.11,1.65,-53.77,walk_down
228,-1.65,0.26,0.31,33.02,19.35,-54.08,walk_down
254,-1.77,0.0,0.05,21.91,30.94,-26.0,walk_down
280,-2.45,-0.1,0.23,4.33,41.69,13.24,walk_down
306,-1.02,0.08,0.18,-22.52,26.25,9.52,walk_down
332,-0.74,-0.02,0.04,-44.01,-25.57,2.56,walk_down
358,-0.82,-0.14,-0.01,-65.73,25.27,10.74,walk_down
385,-0.77,-0.04,-0.15,-59.45,30.21,22.09,walk_down
411,-0.73,0.07,-0.33,-55.24,-11.35,25.45,walk_down
437,-0.89,0.05,-0.45,-115.97,-43.03,42.97,walk_down
464,-1.19,0.09,-0.2,-41.14,-24.66,44.01,walk_down
491,-1.3,0.16,-0.07,43.03,-20.81,33.33,walk_down
517,-1.14,0.37,-0.04,110.17,-46.63,39.18,walk_down
543,-0.96,0.54,0.06,192.32,-64.21,29.11,walk_down
569,-1.07,0.56,0.27,247.31,-72.63,11.78,walk_down
595,-1.13,0.47,0.66,200.56,-53.71,-18.31,walk_down
621,-1.04,-0.91,1.07,-46.02,-22.46,-21.12,walk_down
648,-0.99,-0.06,0.57,-33.87,93.75,39.12,walk_down
675,-0.86,0.1,0.02,-25.57,114.5,37.23,walk_down
702,-0.75,0.03,-0.11,-103.88,101.56,57.62,walk_down
729,-0.77,0.01,-0.19,-160.03,122.44,65.37,walk_down
756,-0.75,0.25,-0.23,-138.31,124.69,57.25,walk_down
783,-0.71,0.73,-0.26,-89.29,87.52,36.93,walk_down
809,-0.66,0.9,-0.15,-1.95,53.04,-2.2,walk_down
836,-0.52,0.82,0.17,45.47,11.66,-38.94,walk_down
863,-0.98,-1.29,2.39,-237.12,-88.01,-78.67,walk_down
890,-1.04,1.14,0.62,-569.34,69.76,-133.18,walk_down
917,-1.42,0.79,0.64,-231.81,105.47,-56.27,walk_down
944,-1.96,-0.86,0.18,-81.79,74.28,-29.36,walk_down
971,-0.91,-0.18,0.25,-62.87,-25.21,-63.84,walk_down
998,-0.83,0.13,-0.2,-20.39,-91.37,-88.75,walk_down
1024,-1.18,0.16,0.29,15.08,-68.54,-26.18,walk_down
1051,-1.32,-0.16,0.36,-3.72,-50.84,11.23,walk_down
1078,-0.66,0.04,0.24,-17.03,-47.67,54.75,walk_down
1104,-0.51,-0.16,0.22,23.86,-47.79,80.08,walk_down
1130,-0.47,-0.28,0.15,54.75,-51.88,92.59,walk_down
1156,-0.3,-0.13,0.21,39.31,-81.91,93.14,walk_down
1182,-0.39,0.05,0.32,2.32,-77.03,106.26,walk_down
1208,-0.52,0.14,0.27,7.2,-60.97,98.88,walk_down
1234,-0.85,0.16,0.31,70.5,-60.18,72.2,walk_down
1260,-1.09,0.53,0.54,53.71,-40.71,44.25,walk_down
1286,-1.45,0.92,0.4,122.31,-15.93,34.79,walk_down
1312,-1.5,0.75,0.24,215.09,-20.81,11.66,walk_down
1338,-1.1,0.57,0.07,271.48,-63.48,-29.42,walk_down
1364,-0.75,0.12,0.05,187.44,-99.67,-23.13,walk_down
1390,-0.66,0.12,0.23,90.7,-39.12,-1.71,walk_down
1416,-1.41,0.31,0.2,26.37,27.77,2.2,walk_down
1442,-2.15,0.43,-0.08,30.03,56.46,53.16,walk_down
1468,-1.77,-0.01,-0.18,10.44,39.92,28.87,walk_down
1494,-1.79,0.01,-0.13,31.74,1.95,-8.36,walk_down
1521,-2.94,0.16,0.11,73.61,24.72,-13.61,walk_down
1547,-1.0,-0.07,0.02,73.43,30.33,-30.15,walk_down
1574,-0.25,-0.25,0.05,78.19,-37.96,-15.38,walk_down
1600,-0.54,-0.23,-0.03,37.54,12.94,-5.49,walk_down
1626,-0.88,-0.36,-0.13,-48.22,67.38,0.55,walk_down
1652,-0.83,-0.32,-0.23,-176.21,73.67,26.73,walk_down
1678,-0.82,0.09,-0.41,-246.28,18.01,53.96,walk_down
1704,-1.2,0.38,-0.33,-68.79,-11.84,39.86,walk_down
1730,-1.26,0.61,-0.25,151.12,-9.58,16.78,walk_down
1757,-0.67,0.85,-0.25,250.61,-78.19,-4.39,walk_down
1784,-0.77,0.31,0.3,319.76,-45.9,-16.6,walk_down
1811,-1.29,-0.62,1.19,-250.67,-56.64,-32.84,walk_down
1838,-0.79,0.46,-0.14,-254.03,118.71,62.93,walk_down
1864,-0.56,-0.02,-0.16,-29.05,137.57,27.34,walk_down
