time_ms,ax,ay,az,gx,gy,gz,label
2401,-0.18,0.01,-0.07,-13.12,30.88,-27.53,walk_down
2427,-0.58,0.24,-0.22,-12.15,24.17,6.35,walk_down
2453,-1.22,0.42,-0.4,21.48,-13.79,27.22,walk_down
2479,-1.72,0.18,-0.34,5.37,-61.83,-3.23,walk_down
2505,-1.32,-0.05,-0.27,-97.47,-66.53,-44.37,walk_down
2532,-1.06,0.09,-0.21,-118.59,-44.98,-39.61,walk_down
2559,-0.93,0.09,-0.18,-52.31,-7.51,-41.44,walk_down
2585,-0.9,-0.04,-0.16,-9.64,41.5,-41.2,walk_down
2611,-0.79,-0.09,-0.26,-8.18,58.17,-26.73,walk_down
2637,-0.76,-0.08,-0.26,37.41,45.53,9.83,walk_down
2663,-0.75,-0.09,-0.18,53.89,37.72,34.42,walk_down
2689,-0.7,-0.01,-0.16,78.74,27.1,43.76,walk_down
2716,-0.76,0.13,-0.25,111.69,11.96,53.89,walk_down
2742,-0.99,0.08,-0.25,100.4,6.65,48.1,walk_down
2769,-0.86,0.05,-0.1,76.17,-3.6,31.98,walk_down
2796,-0.96,-0.22,0.07,119.08,-15.32,74.16,walk_down
2822,-1.3,-0.27,0.22,196.96,6.59,94.36,walk_down
2849,-1.62,-0.1,0.43,260.68,66.71,108.76,walk_down
2876,-1.64,0.76,0.38,276.0,69.4,113.95,walk_down
2902,-1.41,0.91,0.7,94.73,-21.67,67.08,walk_down
2928,-0.61,0.69,-0.03,-60.3,6.16,17.82,walk_down
2955,-0.79,0.71,-0.32,-21.48,0.31,31.43,walk_down
2981,-0.72,0.44,0.01,-1.89,-45.72,-16.48,walk_down
3007,-0.77,0.34,0.07,-10.01,-47.12,-45.41,walk_down
3034,-0.84,0.28,0.2,-18.01,-41.08,-63.35,walk_down
3061,-0.85,0.15,0.15,-21.55,-29.54,-73.18,walk_down
3088,-0.61,0.04,-0.07,-15.69,-60.18,-76.42,walk_down
3115,-0.76,0.13,0.18,-18.8,-53.83,-75.87,walk_down
3142,-0.89,0.04,0.06,-35.95,-48.22,-70.07,walk_down
3169,-1.07,0.04,0.09,-64.88,-58.72,-53.47,walk_down
3196,-1.22,-0.01,0.12,-93.69,-41.08,-53.53,walk_down
3223,-1.04,-0.1,0.03,-108.58,-30.21,-58.41,walk_down
3250,-1.1,-0.04,0.06,-108.95,-19.1,-47.06,walk_down
3277,-1.1,-0.09,0.0,-105.9,-7.81,-43.76,walk_down
3304,-1.1,-0.06,-0.07,-109.8,-6.77,-35.16,walk_down
3331,-1.05,0.05,-0.13,-119.63,0.49,-31.74,walk_down
3358,-1.13,0.27,-0.27,-117.07,-2.99,-21.24,walk_down
3384,-1.63,0.55,-0.37,-82.89,13.73,-20.63,walk_down
3411,-1.59,0.5,-0.38,-67.75,51.51,-23.99,walk_down
3438,-1.39,0.44,-0.56,-113.65,69.95,-14.83,walk_down
3465,-1.26,0.54,-0.88,3.85,45.23,-5.25,walk_down
3492,-0.83,0.47,-0.61,48.4,82.34,-9.52,walk_down
3519,-0.97,0.56,-0.57,34.67,60.49,0.0,walk_down
3545,-0.77,0.43,-0.37,20.26,53.89,-3.91,walk_down
3571,-0.54,0.33,-0.34,8.48,59.08,-18.43,walk_down
3597,-0.48,0.34,-0.45,42.54,52.19,-10.74,walk_down
3623,-0.56,0.26,-0.69,94.85,2.87,3.6,walk_down
3649,-0.93,0.43,-0.47,127.81,-41.38,8.67,walk_down
3675,-1.21,0.5,-0.37,51.33,-51.51,-9.09,walk_down
3701,-1.16,0.42,-0.42,-13.61,-82.46,-12.88,walk_down
3728,-1.04,0.35,-0.35,-22.34,-87.95,-7.69,walk_down
3754,-0.99,0.32,-0.13,-10.56,-45.72,-16.36,walk_down
3780,-0.88,0.18,-0.07,-17.58,-17.46,-18.68,walk_down
3806,-0.76,0.01,-0.04,-29.17,5.43,-19.84,walk_down
3833,-0.7,-0.12,0.02,-44.8,31.43,-14.53,walk_down
3860,-0.7,-0.7,-0.07,-73.85,62.81,-17.64,walk_down
3887,-0.75,-0.44,-0.15,-144.35,63.11,46.81,walk_down
3914,-0.97,0.0,-0.29,80.38,16.11,49.93,walk_down
3940,-0.88,0.14,-0.21,194.52,8.91,42.79,walk_down
3967,-0.99,0.41,-0.01,113.53,-25.82,51.15,walk_down
3994,-1.0,0.05,0.26,51.57,-28.63,29.66,walk_down
4021,-1.54,-0.29,0.27,19.47,27.53,34.85,walk_down
4047,-1.24,-0.52,0.43,103.39,74.58,40.28,walk_down
4073,-1.55,0.15,0.38,195.37,125.92,102.29,walk_down
4099,-1.41,0.43,-0.17,257.39,157.17,78.55,walk_down
4125,-1.33,1.51,-0.29,196.17,105.41,49.01,walk_down
4151,-0.7,1.37,0.15,96.25,-30.27,17.64,walk_down
4177,-0.77,0.42,-0.02,-7.75,-24.96,27.53,walk_down
4204,-1.15,0.47,-0.23,-11.47,-43.76,26.92,walk_down
4231,-0.86,0.38,0.1,13.37,-80.08,-10.38,walk_down
4257,-0.76,0.45,0.14,26.92,-77.45,-33.69,walk_down
4283,-0.71,0.33,0.2,21.67,-63.96,-44.98,walk_down
4309,-0.62,0.35,-0.15,2.08,-78.25,-64.03,walk_down
4335,-0.75,0.36,0.19,-0.85,-84.05,-79.1,walk_down
4361,-0.92,0.14,0.19,-19.47,-57.8,-87.22,walk_down
4387,-0.82,0.05,0.19,-83.25,-40.59,-79.41,walk_down
4413,-0.93,0.01,0.25,-128.85,-38.09,-66.28,walk_down
4439,-1.16,-0.35,0.12,-134.52,-40.59,-36.13,walk_down
4465,-1.19,-0.46,-0.05,-142.82,-19.71,-42.48,walk_down
4492,-1.08,-0.22,-0.1,-126.53,3.42,-39.31,walk_down
4519,-0.83,0.0,-0.07,-97.23,2.69,-42.66,walk_down
4546,-0.68,0.1,-0.1,-77.64,2.81,-19.84,walk_down
4573,-1.62,0.41,-0.32,-91.67,7.02,4.64,walk_down
4599,-1.97,0.64,-0.52,-123.35,7.32,9.46,walk_down
4625,-1.62,0.58,-0.75,-111.27,52.86,-21.42,walk_down
4651,-1.32,0.53,-1.09,20.57,54.57,-0.49,walk_down
4677,-1.04,0.54,-0.7,122.19,98.57,10.62,walk_down
4703,-0.64,0.54,-0.46,64.39,94.06,18.31,walk_down
4729,-0.81,0.53,-0.32,27.83,64.09,43.52,walk_down
4755,-0.69,0.35,-0.24,10.19,54.44,25.57,walk_down
4781,-0.88,0.24,-0.2,-8.06,36.68,10.62,walk_down
4807,-1.12,0.41,-0.29,-13.0,-14.34,25.21,walk_down
4834,-1.12,0.39,-0.39,11.11,-53.34,3.66,walk_down
4860,-0.86,0.19,-0.34,22.16,-57.13,-17.76,walk_down
4887,-0.97,0.24,-0.39,25.27,-51.15,-43.33,walk_down
4914,-1.05,0.16,-0.3,24.96,-30.4,-57.31,walk_down
4940,-1.01,0.06,-0.24,-11.05,-16.17,-53.47,walk_down
4967,-0.95,0.0,-0.24,-45.04,0.31,-47.06,walk_down
4993,-0.87,-0.08,-0.21,-64.76,22.34,-42.66,walk_down
