time_ms,ax,ay,az,gx,gy,gz,label
1462,-0.67,0.13,0.28,-22.4,-34.67,-66.59,walk_down
1489,-0.64,0.17,0.14,-25.82,-36.93,-68.73,walk_down
1516,-0.75,0.1,0.27,-13.85,-54.5,-70.68,walk_down
1542,-0.6,0.01,0.15,-30.76,-44.19,-62.81,walk_down
1568,-0.7,0.07,0.11,-31.98,-50.78,-50.29,walk_down
1594,-0.83,0.03,0.16,-46.02,-55.73,-41.32,walk_down
1621,-0.91,-0.03,0.14,-86.85,-53.28,-40.89,walk_down
1647,-0.82,-0.08,0.03,-106.81,-48.1,-38.33,walk_down
1674,-0.9,-0.15,0.02,-119.02,-44.19,-20.94,walk_down
1700,-1.02,-0.07,0.02,-121.58,-21.61,-8.12,walk_down
1727,-1.09,-0.08,0.0,-90.58,-19.59,-7.08,walk_down
1754,-1.09,0.05,-0.07,-46.69,-18.74,-4.09,walk_down
1780,-0.97,0.16,-0.1,-29.17,-13.79,-12.39,walk_down
1807,-0.81,0.23,-0.1,-22.52,-14.4,-12.15,walk_down
1833,-1.16,0.34,-0.19,-14.65,-14.77,-12.7,walk_down
1859,-1.73,0.28,-0.11,-7.2,1.22,-8.0,walk_down
1886,-1.9,0.12,-0.06,-41.69,-5.68,8.42,walk_down
1912,-1.52,0.14,-0.12,-50.72,25.7,22.28,walk_down
1938,-1.51,0.46,-0.42,-30.21,59.27,27.89,walk_down
1965,-1.99,0.67,-0.47,118.9,88.56,56.82,walk_down
1991,-0.88,0.55,-0.29,98.51,71.96,33.2,walk_down
2017,-0.53,0.4,-0.26,55.79,82.7,6.47,walk_down
2043,-0.52,0.3,-0.23,29.17,63.78,9.77,walk_down
2069,-0.62,0.31,-0.26,12.82,56.82,4.27,walk_down
2096,-0.91,0.28,-0.17,-21.18,19.9,-14.47,walk_down
2123,-1.15,0.25,-0.18,-74.28,-17.46,-33.26,walk_down
2150,-1.22,0.19,-0.11,-83.19,-26.79,-49.26,walk_down
2176,-1.15,0.05,-0.09,-58.9,-20.81,-47.97,walk_down
2202,-1.16,-0.04,-0.1,-33.87,-11.41,-42.72,walk_down
2229,-0.97,-0.04,-0.03,-45.78,12.45,-46.63,walk_down
2256,-0.83,-0.11,0.01,-76.9,29.24,-47.12,walk_down
2282,-0.75,-0.23,-0.08,-80.2,40.89,-32.59,walk_down
2309,-0.83,-0.48,0.01,-33.2,44.19,-1.59,walk_down
2336,-0.82,-0.26,-0.04,33.26,-4.58,34.06,walk_down
2362,-0.79,0.04,-0.03,173.52,-47.0,75.56,walk_down
2388,-1.02,0.34,0.24,217.35,-41.38,79.77,walk_down
2414,-1.19,0.09,0.25,154.24,-12.08,45.1,walk_down
2440,-0.92,-0.25,0.25,94.24,11.72,23.62,walk_down
2466,-0.79,-0.18,0.3,88.87,29.72,30.46,walk_down
2492,-1.01,-0.67,0.31,189.94,20.08,10.86,walk_down
2518,-1.44,-0.55,0.25,222.84,40.59,76.97,walk_down
2544,-2.07,0.98,0.31,324.77,-23.86,150.15,walk_down
2571,-1.24,0.6,0.74,295.04,-68.97,37.11,walk_down
2597,-0.53,0.64,0.14,-139.95,38.51,17.82,walk_down
2623,-0.84,0.63,-0.29,-68.79,25.39,15.2,walk_down
2650,-0.9,0.44,-0.1,4.76,-43.33,-25.88,walk_down
2677,-0.83,0.19,0.44,54.81,-60.55,-53.22,walk_down
2703,-0.76,0.21,0.17,3.48,-18.92,-63.54,walk_down
2730,-0.68,0.22,-0.0,5.25,-56.09,-83.44,walk_down
2757,-0.91,0.17,0.25,-20.08,-42.66,-99.12,walk_down
2783,-0.99,-0.1,0.24,-40.59,-52.31,-96.98,walk_down
2809,-0.95,-0.25,0.27,-84.17,-39.61,-78.86,walk_down
2835,-0.95,-0.21,0.2,-116.64,-26.43,-58.29,walk_down
2861,-1.02,-0.19,0.16,-144.35,-36.07,-44.56,walk_down
2888,-1.07,-0.29,-0.01,-111.45,-35.95,-33.14,walk_down
2915,-1.13,-0.43,0.05,-92.04,-1.53,-12.63,walk_down
2941,-1.08,-0.23,0.05,-73.61,14.04,-3.23,walk_down
2967,-0.87,-0.02,-0.04,-66.96,24.84,-6.04,walk_down
2994,-0.63,0.12,-0.09,-82.58,35.16,-3.54,walk_down
3020,-0.88,0.3,-0.15,-102.84,29.97,8.18,walk_down
3046,-1.9,0.73,-0.3,-96.74,57.07,34.24,walk_down
3072,-2.38,0.69,-0.36,-48.52,0.79,12.27,walk_down
3099,-1.47,0.26,-0.06,-80.99,25.63,-28.14,walk_down
3125,-1.54,0.32,-0.62,-113.1,37.84,-3.36,walk_down
3152,-2.13,0.48,-0.36,3.91,110.84,6.59,walk_down
3178,-0.76,0.34,-0.36,9.83,49.68,12.27,walk_down
3205,-0.09,0.25,-0.24,21.85,67.32,-11.47,walk_down
3232,-0.21,0.16,-0.22,45.1,65.25,-13.61,walk_down
3258,-0.54,0.24,-0.33,23.13,72.94,15.32,walk_down
3285,-0.91,0.39,-0.35,-29.66,54.5,10.99,walk_down
3312,-1.43,0.45,-0.34,-13.55,-11.29,-7.57,walk_down
3339,-1.69,0.33,-0.17,6.29,-59.33,-49.01,walk_down
3366,-1.32,0.0,-0.02,-15.99,-52.92,-73.0,walk_down
3392,-1.04,-0.11,0.05,-70.37,-51.09,-45.72,walk_down
3418,-1.0,-0.05,0.03,-104.55,-38.51,-30.33,walk_down
3444,-0.8,-0.06,0.04,-73.3,-0.67,-40.71,walk_down
3471,-0.71,-0.18,0.12,-41.2,-7.87,-18.43,walk_down
3497,-0.72,-0.34,0.19,-14.04,-17.21,2.08,walk_down
3523,-0.6,-0.52,0.22,23.93,8.61,26.06,walk_down
3550,-0.68,-0.25,-0.09,84.47,44.86,59.2,walk_down
3576,-0.88,0.19,-0.25,146.42,84.78,48.71,walk_down
3602,-1.04,0.34,-0.14,176.03,69.21,41.69,walk_down
3628,-0.89,0.01,0.1,103.03,29.42,40.53,walk_down
3654,-0.96,-0.0,0.29,116.52,17.21,57.43,walk_down
3680,-1.15,-0.26,0.41,227.17,2.99,65.98,walk_down
3706,-1.64,-0.49,0.27,246.03,3.36,115.6,walk_down
3732,-1.91,0.71,0.52,322.45,7.51,86.67,walk_down
3758,-1.66,0.34,0.96,305.3,-36.38,35.28,walk_down
3784,-1.11,0.36,0.49,-54.2,13.98,21.61,walk_down
3810,-0.77,0.55,-0.42,-114.56,38.88,15.75,walk_down
3836,-0.79,0.48,-0.15,-48.03,-32.23,-19.53,walk_down
3862,-0.73,0.32,0.24,-1.71,-53.71,-47.36,walk_down
3888,-0.78,0.19,0.24,-15.26,-34.55,-64.82,walk_down
3914,-0.7,0.11,0.09,-31.07,-23.56,-68.91,walk_down
3940,-0.51,0.01,-0.01,-2.32,-51.51,-68.79,walk_down
3967,-0.45,0.08,0.08,-7.51,-55.91,-82.89,walk_down
3993,-0.68,0.02,0.16,-29.54,-54.32,-73.18,walk_down
4019,-0.99,-0.04,0.26,-49.5,-59.57,-64.39,walk_down
4046,-1.23,-0.14,0.25,-93.81,-59.08,-45.04,walk_down
4073,-0.97,-0.22,0.16,-110.66,-58.53,-49.62,walk_down
4099,-0.91,-0.21,0.19,-99.3,-39.25,-27.89,walk_down
4125,-1.12,-0.21,0.1,-107.3,-24.41,2.75,walk_down
4151,-1.28,-0.12,0.04,-111.69,-7.2,-1.65,walk_down
4177,-1.07,-0.03,-0.07,-102.78,21.18,-20.45,walk_down
4203,-0.88,0.14,-0.13,-84.84,27.04,-23.01,walk_down
4229,-1.35,0.42,-0.25,-49.99,18.31,-18.55,walk_down
4255,-1.79,0.49,-0.18,0.24,25.33,-12.7,walk_down
4281,-1.87,0.29,0.03,-40.53,15.81,-1.28,walk_down
4307,-1.58,0.26,-0.15,-143.49,66.1,-5.25,walk_down
4333,-2.02,0.41,-0.69,-31.86,22.03,36.68,walk_down
4359,-1.44,0.56,-0.52,100.71,96.68,22.64,walk_down
4385,-0.64,0.44,-0.33,76.23,74.65,26.25,walk_down
4411,-0.22,0.23,-0.16,19.41,88.38,12.94,walk_down
4437,-0.38,0.27,-0.25,-13.18,82.52,17.15,walk_down
4463,-0.56,0.39,-0.33,42.97,77.15,-10.86,walk_down
4489,-1.0,0.3,-0.23,81.18,28.14,-18.92,walk_down
4516,-1.46,0.24,-0.08,9.46,-39.55,0.0,walk_down
4543,-1.49,0.2,-0.04,-95.89,-71.41,-35.1,walk_down
4569,-1.08,-0.03,-0.03,-139.71,-48.03,-52.55,walk_down
4596,-1.07,0.03,0.01,-137.7,-13.06,-48.89,walk_down
4623,-0.99,0.17,-0.05,-96.31,3.66,-41.69,walk_down
4649,-0.7,0.07,-0.02,-50.6,27.53,-57.5,walk_down
4676,-0.64,-0.01,0.01,-41.32,29.24,-41.99,walk_down
4702,-0.65,-0.37,0.02,-15.26,7.51,-8.48,walk_down
4728,-0.73,-0.53,0.09,56.15,-9.95,58.17,walk_down
4754,-0.99,0.21,0.0,212.89,-22.83,87.83,walk_down
4780,-0.93,0.41,-0.04,232.67,5.13,61.04,walk_down
4806,-0.79,0.14,0.25,124.82,26.86,28.56,walk_down
4832,-0.7,-0.18,0.18,53.16,46.81,28.87,walk_down
4858,-1.21,-0.51,0.34,83.92,50.35,52.73,walk_down
4884,-1.31,-0.29,0.57,206.36,65.31,67.26,walk_down
4910,-1.47,0.21,0.64,264.89,34.55,123.96,walk_down
4936,-1.57,0.07,0.38,281.01,109.25,46.88,walk_down
4962,-1.52,0.84,0.58,103.52,17.94,58.72,walk_down
4989,-1.01,0.25,0.25,-5.49,5.98,23.44,walk_down
