time_ms,ax,ay,az,gx,gy,gz,label
3764,-0.62,0.72,0.05,75.87,13.49,0.0,walk_down
3791,-1.58,0.67,1.73,-258.48,-43.82,-58.17,walk_down
3817,-1.31,0.2,0.81,-493.59,108.89,-122.68,walk_down
3844,-2.02,-0.33,0.71,-95.4,42.11,-163.88,walk_down
3871,-1.0,-0.17,0.12,-4.82,1.53,-103.7,walk_down
3897,-0.91,-0.15,0.31,0.18,-33.69,-81.67,walk_down
3924,-0.75,-0.14,0.24,-34.12,-37.35,-39.06,walk_down
3951,-0.7,-0.01,0.19,-1.34,-5.31,12.39,walk_down
3978,-0.61,-0.03,0.14,41.87,-7.69,58.47,walk_down
4005,-0.46,-0.06,0.14,71.04,-5.43,83.07,walk_down
4033,-0.54,-0.07,0.03,82.28,-29.42,90.03,walk_down
4060,-0.33,-0.02,-0.14,55.6,-81.67,75.5,walk_down
4086,-0.6,-0.01,0.25,-1.65,-98.88,67.02,walk_down
4112,-0.7,0.15,0.36,2.56,-123.72,76.6,walk_down
4139,-0.94,0.31,0.52,2.2,-126.34,54.87,walk_down
4166,-1.29,0.0,0.86,-23.68,-68.54,80.75,walk_down
4192,-1.68,0.82,0.51,-60.42,-26.92,110.35,walk_down
4218,-1.57,0.74,0.22,56.95,-40.77,56.46,walk_down
4244,-0.62,0.3,0.31,118.53,-32.9,11.41,walk_down
4270,-0.59,0.22,0.07,125.92,-13.31,-3.97,walk_down
4296,-1.14,0.03,0.39,112.3,-18.74,-6.84,walk_down
4322,-1.58,0.24,-0.2,59.45,31.68,-34.36,walk_down
4348,-1.64,0.04,-0.26,102.6,32.84,-89.72,walk_down
4374,-1.75,-0.39,-0.29,147.77,-19.23,-83.13,walk_down
4400,-1.98,-0.36,-0.24,213.5,-32.59,-60.55,walk_down
4426,-2.23,-0.49,-0.18,125.79,25.15,-60.12,walk_down
4452,-1.19,-0.31,-0.05,25.02,4.21,-27.59,walk_down
4478,-0.42,-0.05,-0.06,2.32,4.39,36.38,walk_down
4504,-0.43,0.02,-0.09,-15.69,17.15,42.85,walk_down
4530,-0.99,0.15,-0.11,-15.56,54.87,51.82,walk_down
4557,-1.14,0.24,-0.15,-30.82,59.39,30.27,walk_down
4583,-0.89,0.46,-0.18,22.52,13.67,50.11,walk_down
4610,-0.84,0.42,-0.17,94.97,-20.08,53.22,walk_down
4636,-1.1,0.13,-0.12,123.54,-33.14,9.4,walk_down
4662,-1.13,-0.08,-0.05,118.16,-57.86,-19.1,walk_down
4690,-1.06,-0.36,0.4,73.49,-54.87,-17.09,walk_down
4718,-1.35,-0.19,0.63,-301.64,-18.62,6.84,walk_down
4745,-1.06,0.17,0.1,-181.15,70.25,50.66,walk_down
4771,-0.93,0.24,-0.04,-97.05,54.99,36.5,walk_down
4799,-0.85,-0.01,-0.04,-69.34,56.15,20.26,walk_down
4826,-0.68,0.11,-0.08,-98.27,76.66,18.68,walk_down
4853,-0.57,-0.05,-0.13,-18.13,80.44,-10.01,walk_down
4880,-0.75,-0.1,-0.06,9.77,80.14,-5.98,walk_down
4907,-0.72,0.13,0.01,28.26,58.59,28.93,walk_down
4934,-0.71,0.37,0.47,62.68,33.08,60.55,walk_down
4961,-1.02,0.88,1.21,-161.87,54.5,18.74,walk_down
4991,-1.38,0.23,1.04,-325.5,105.41,-92.71,walk_down
