class,precision,recall,f1-score,support
WALKING,0.9856850715746421,0.9717741935483871,0.9786802030456853,496.0
WALKING_UPSTAIRS,0.9570815450643777,0.9469214437367304,0.951974386339381,471.0
WALKING_DOWNSTAIRS,0.9212962962962963,0.9476190476190476,0.9342723004694836,420.0
SITTING,0.8152173913043478,0.7637474541751528,0.7886435331230284,491.0
STANDING,0.7939609236234458,0.8402255639097744,0.8164383561643835,532.0
LAYING,1.0,1.0,1.0,537.0
macro avg,0.9122068713105183,0.9117146171648488,0.9116681298569936,2947.0
weighted avg,0.9115332874682378,0.9110960298608755,0.9110175986143706,2947.0
