class,precision,recall,f1-score,support
WALKING,0.0,0.0,0.0,19.0
WALKING_UPSTAIRS,0.0,0.0,0.0,15.0
WALKING_DOWNSTAIRS,0.0,0.0,0.0,15.0
SITTING,0.0,0.0,0.0,22.0
STANDING,0.0,0.0,0.0,22.0
LAYING,0.19130434782608696,1.0,0.32116788321167883,22.0
macro avg,0.03188405797101449,0.16666666666666666,0.0535279805352798,115.0
weighted avg,0.03659735349716447,0.19130434782608696,0.06144081244049508,115.0
