class,precision,recall,f1-score,support
WALKING,0.9183673469387755,1.0,0.9574468085106383,45.0
WALKING_UPSTAIRS,1.0,0.8666666666666667,0.9285714285714286,30.0
WALKING_DOWNSTAIRS,0.9333333333333333,0.9333333333333333,0.9333333333333333,30.0
SITTING,1.0,0.17777777777777778,0.3018867924528302,45.0
STANDING,1.0,1.0,1.0,45.0
LAYING,0.5487804878048781,1.0,0.7086614173228346,45.0
macro avg,0.9000801946794978,0.8296296296296296,0.8049832966985108,240.0
weighted avg,0.8917568856811017,0.8208333333333333,0.7892371611667771,240.0
