class,precision,recall,f1-score,support
WALKING,0.30597014925373134,0.9111111111111111,0.4581005586592179,45.0
WALKING_UPSTAIRS,0.14285714285714285,0.06666666666666667,0.09090909090909091,30.0
WALKING_DOWNSTAIRS,0.0,0.0,0.0,30.0
SITTING,1.0,1.0,1.0,45.0
STANDING,0.0,0.0,0.0,45.0
LAYING,0.0,0.0,0.0,45.0
macro avg,0.24147121535181237,0.32962962962962966,0.25816827492805144,240.0
weighted avg,0.2627265458422175,0.36666666666666664,0.2847574911122397,240.0
