class,precision,recall,f1-score,support
WALKING,1.0,1.0,1.0,22.0
WALKING_UPSTAIRS,0.7142857142857143,0.8333333333333334,0.7692307692307693,6.0
WALKING_DOWNSTAIRS,0.875,0.7777777777777778,0.8235294117647058,9.0
SITTING,0.0,0.0,0.0,22.0
STANDING,1.0,1.0,1.0,22.0
LAYING,0.5,1.0,0.6666666666666666,22.0
macro avg,0.6815476190476191,0.7685185185185185,0.709904474610357,103.0
weighted avg,0.6520457697642162,0.7572815533980582,0.6863477280381906,103.0
