class,precision,recall,f1-score,support
WALKING,1.0,0.9090909090909091,0.9523809523809523,22.0
WALKING_UPSTAIRS,1.0,0.8333333333333334,0.9090909090909091,6.0
WALKING_DOWNSTAIRS,0.75,1.0,0.8571428571428571,9.0
SITTING,0.0,0.0,0.0,22.0
STANDING,1.0,1.0,1.0,22.0
LAYING,0.5,1.0,0.6666666666666666,22.0
macro avg,0.7083333333333334,0.7904040404040403,0.7308802308802309,103.0
weighted avg,0.6577669902912622,0.7572815533980582,0.6872609591056192,103.0
