class,precision,recall,f1-score,support
WALKING,0.5238095238095238,1.0,0.6875,22.0
WALKING_UPSTAIRS,0.6666666666666666,1.0,0.8,6.0
WALKING_DOWNSTAIRS,0.21428571428571427,0.6666666666666666,0.32432432432432434,9.0
SITTING,0.0,0.0,0.0,22.0
STANDING,1.0,1.0,1.0,22.0
LAYING,0.0,0.0,0.0,22.0
macro avg,0.40079365079365076,0.611111111111111,0.4686373873873874,103.0
weighted avg,0.3830328247803976,0.5436893203883495,0.43537785358173703,103.0
