class,precision,recall,f1-score,support
WALKING,1.0,0.42105263157894735,0.5925925925925926,19.0
WALKING_UPSTAIRS,0.5357142857142857,1.0,0.6976744186046512,15.0
WALKING_DOWNSTAIRS,0.46153846153846156,0.4,0.42857142857142855,15.0
SITTING,0.0,0.0,0.0,22.0
STANDING,1.0,1.0,1.0,22.0
LAYING,0.5,1.0,0.6666666666666666,22.0
macro avg,0.5828754578754579,0.6368421052631579,0.5642508510725565,115.0
weighted avg,0.5822503583373149,0.6347826086956522,0.5636488142049315,115.0
