class,precision,recall,f1-score,support
WALKING,1.0,0.6818181818181818,0.8108108108108109,22.0
WALKING_UPSTAIRS,0.625,0.8333333333333334,0.7142857142857143,6.0
WALKING_DOWNSTAIRS,0.42857142857142855,0.6666666666666666,0.5217391304347826,9.0
SITTING,0.0,0.0,0.0,22.0
STANDING,1.0,1.0,1.0,22.0
LAYING,0.5,1.0,0.6666666666666666,22.0
macro avg,0.5922619047619048,0.6969696969696969,0.6189170536996623,103.0
weighted avg,0.6078363384188628,0.6796116504854369,0.6163676792634158,103.0
