class,precision,recall,f1-score,support
WALKING,0.9646569646569647,0.9354838709677419,0.9498464687819856,496.0
WALKING_UPSTAIRS,0.9629629629629629,0.9936305732484076,0.9780564263322884,471.0
WALKING_DOWNSTAIRS,0.9272727272727272,0.9714285714285714,0.9488372093023256,420.0
SITTING,0.8180039138943248,0.8513238289205702,0.8343313373253493,491.0
STANDING,0.8993839835728953,0.8233082706766918,0.8596663395485771,532.0
LAYING,0.9612546125461254,0.9702048417132216,0.9657089898053753,537.0
macro avg,0.9222558608176666,0.9242299928258674,0.9227411285159836,2947.0
weighted avg,0.9222212023753371,0.9219545300305395,0.9215761655980407,2947.0
