class,precision,recall,f1-score,support
WALKING,0.855039637599094,0.9063625450180072,0.87995337995338,833.0
WALKING_UPSTAIRS,0.98,0.1952191235059761,0.32558139534883723,251.0
WALKING_DOWNSTAIRS,0.27325581395348836,0.4372093023255814,0.3363148479427549,215.0
SITTING,0.8693069306930693,0.47562296858071507,0.6148459383753502,923.0
STANDING,0.9854096520763187,1.0,0.9926512153759186,878.0
LAYING,0.6595303867403315,0.9353574926542605,0.7735925475901174,1021.0
macro avg,0.7704237368437169,0.6582952386807567,0.6538232207643931,4121.0
weighted avg,0.8148309911513308,0.7692307692307693,0.7561073398086461,4121.0
