class,precision,recall,f1-score,support
WALKING,0.2,0.3157894736842105,0.24489795918367346,19.0
WALKING_UPSTAIRS,0.38461538461538464,0.6666666666666666,0.4878048780487805,15.0
WALKING_DOWNSTAIRS,0.6666666666666666,0.4,0.5,15.0
SITTING,0.5,1.0,0.6666666666666666,22.0
STANDING,0.0,0.0,0.0,22.0
LAYING,0.0,0.0,0.0,22.0
macro avg,0.2918803418803419,0.39707602339181286,0.3165615839831868,115.0
weighted avg,0.26581939799331106,0.3826086956521739,0.296841748364245,115.0
