class,precision,recall,f1-score,support
WALKING,0.3106060606060606,0.9111111111111111,0.4632768361581921,45.0
WALKING_UPSTAIRS,0.2,0.1,0.13333333333333333,30.0
WALKING_DOWNSTAIRS,0.0,0.0,0.0,30.0
SITTING,1.0,1.0,1.0,45.0
STANDING,0.0,0.0,0.0,45.0
LAYING,0.0,0.0,0.0,45.0
macro avg,0.2517676767676768,0.3351851851851852,0.2661016949152542,240.0
weighted avg,0.2707386363636363,0.37083333333333335,0.29103107344632767,240.0
