time_ms,ax,ay,az,gx,gy,gz,label
4929,-1.09,-0.3,-0.08,-81.48,-3.72,23.99,walking
4955,-1.11,-0.36,-0.01,-69.09,2.44,26.31,walking
4982,-1.02,-0.37,0.04,-49.8,0.55,30.33,walking
5008,-1.03,-0.4,0.07,-27.65,5.55,28.02,walking
5038,-1.01,-0.43,0.07,-25.88,10.62,22.95,walking
5067,-0.89,-0.3,0.03,-61.28,16.05,18.74,walking
5097,-0.83,-0.27,-0.05,-46.94,30.64,13.31,walking
5126,-0.88,-0.33,-0.08,11.96,28.75,9.52,walking
5156,-1.02,-0.48,-0.03,11.9,22.09,13.49,walking
5185,-1.07,-0.41,-0.08,-13.12,22.71,19.9,walking
5214,-1.06,-0.23,-0.13,12.7,29.42,16.85,walking
5242,-1.1,-0.15,-0.13,34.0,35.64,13.98,walking
5272,-1.25,-0.1,-0.11,35.1,57.13,8.48,walking
5301,-1.18,-0.01,-0.07,69.27,15.01,-28.2,walking
5330,-1.12,-0.16,0.22,91.06,-82.7,-71.66,walking
5359,-0.92,0.04,0.71,114.26,-181.4,-98.51,walking
5388,-1.16,-0.3,0.76,-107.36,58.53,-163.94,walking
5414,-1.29,-0.56,0.02,-163.33,74.4,-164.67,walking
5440,-1.34,-1.2,0.06,-209.9,2.56,-132.93,walking
5467,-0.86,-0.74,-0.23,-116.09,-55.3,-38.27,walking
5494,-0.65,-0.3,-0.26,107.18,-28.56,-5.37,walking
5521,-0.66,0.06,0.38,154.42,-50.54,15.99,walking
5547,-0.84,0.03,0.84,28.99,-25.15,9.34,walking
5575,-0.78,-0.13,-0.07,-3.97,12.94,7.51,walking
5603,-0.68,-0.03,0.17,18.25,-18.74,22.28,walking
5632,-0.65,-0.05,0.26,3.85,-16.42,25.33,walking
5660,-0.84,0.08,0.17,-9.89,-17.33,21.85,walking
5688,-1.07,0.14,0.03,-11.17,-24.9,7.26,walking
5716,-1.29,0.14,-0.1,-16.85,-43.7,-2.69,walking
5745,-1.36,0.23,0.05,-17.03,-57.31,-8.36,walking
5774,-1.46,0.32,0.42,-9.28,-36.25,-23.86,walking
5803,-1.07,-0.05,0.17,-2.69,10.68,-15.5,walking
5831,-0.83,0.04,0.15,-17.03,-3.72,8.67,walking
5858,-0.8,-0.02,0.14,-15.44,-17.88,25.33,walking
5885,-1.42,-0.33,0.04,24.35,-31.56,44.92,walking
5912,-1.74,-0.13,-0.15,-31.86,-20.45,58.53,walking
5939,-0.96,0.03,0.07,59.81,-15.63,38.09,walking
5968,-0.66,-0.26,0.09,-42.18,-5.37,10.31,walking
5997,-0.6,-0.56,0.14,-55.24,11.84,-7.87,walking
6026,-0.75,-0.66,-0.04,-122.07,25.51,5.55,walking
6055,-1.0,-0.68,-0.11,-131.96,17.82,21.48,walking
6084,-0.95,-0.56,-0.07,-99.06,30.4,28.63,walking
