accuracy,loss,val_accuracy,val_loss
0.4032825231552124,3.9464128017425537,0.21359223127365112,7.6434526443481445
0.40093785524368286,3.854627847671509,0.21359223127365112,6.220150947570801
0.40093785524368286,3.7645742893218994,0.21359223127365112,5.045638084411621
0.40093785524368286,3.674832820892334,0.42718446254730225,4.230129718780518
0.3985931873321533,3.5856049060821533,0.21359223127365112,3.8146109580993652
0.3985931873321533,3.4970204830169678,0.2330097109079361,3.5923595428466797
0.3985931873321533,3.4089174270629883,0.25242719054222107,3.4606916904449463
0.39742085337638855,3.3217413425445557,0.3009708821773529,3.355194091796875
0.39624854922294617,3.2358250617980957,0.34951457381248474,3.2919065952301025
0.39742085337638855,3.1510863304138184,0.3883495032787323,3.2497689723968506
0.39742085337638855,3.0676987171173096,0.3980582654476166,3.2252395153045654
0.3985931873321533,2.986025094985962,0.3980582654476166,3.2091379165649414
0.40211018919944763,2.9068894386291504,0.40776699781417847,3.191481590270996
0.3985931873321533,2.831338882446289,0.40776699781417847,3.16804575920105
0.4044548571109772,2.7608802318573,0.40776699781417847,3.134202480316162
0.4032825231552124,2.6954457759857178,0.40776699781417847,3.0980710983276367
0.40211018919944763,2.633988380432129,0.41747573018074036,3.063570737838745
0.40211018919944763,2.5753109455108643,0.41747573018074036,3.0292868614196777
0.39742085337638855,2.518937587738037,0.41747573018074036,2.9951059818267822
0.3950762152671814,2.464827060699463,0.41747573018074036,2.9612631797790527
