time_ms,ax,ay,az,gx,gy,gz,label
2591,0.08,-1.0,0.1,2.69,0.06,0.73,sitting
2617,0.08,-1.0,0.1,3.78,0.0,0.92,sitting
2643,0.08,-1.0,0.1,4.27,-0.12,1.59,sitting
2669,0.09,-1.0,0.1,2.69,-0.73,1.4,sitting
2695,0.08,-1.0,0.1,2.26,-1.28,1.71,sitting
2722,0.08,-1.0,0.1,2.62,-1.77,1.1,sitting
2748,0.08,-1.0,0.09,3.48,-1.65,-0.12,sitting
2775,0.07,-1.0,0.11,4.94,-2.32,-1.04,sitting
2801,0.08,-1.0,0.1,3.17,-1.34,0.18,sitting
2827,0.07,-1.0,0.09,2.26,-1.16,0.49,sitting
2854,0.07,-1.0,0.09,2.08,-0.85,0.98,sitting
2881,0.08,-1.0,0.09,2.93,-0.06,0.73,sitting
2908,0.08,-1.0,0.09,2.87,0.06,1.04,sitting
2934,0.08,-1.0,0.1,2.69,-0.43,1.4,sitting
2960,0.08,-1.0,0.09,2.87,-0.67,1.4,sitting
2986,0.08,-1.0,0.1,2.2,-1.1,1.22,sitting
3012,0.08,-1.0,0.1,1.89,-1.1,1.04,sitting
3038,0.08,-1.0,0.1,1.83,-1.16,0.55,sitting
3065,0.08,-1.0,0.1,1.53,-1.16,0.67,sitting
3093,0.08,-1.0,0.1,1.1,-1.16,0.79,sitting
3122,0.08,-1.0,0.1,1.4,-1.04,0.79,sitting
3151,0.08,-1.0,0.1,2.01,-0.85,0.92,sitting
3179,0.08,-1.0,0.1,2.87,-0.61,0.98,sitting
3207,0.08,-1.0,0.1,3.23,-0.85,1.1,sitting
3236,0.08,-1.0,0.1,3.05,-1.04,1.1,sitting
3265,0.08,-1.0,0.1,3.23,-1.04,0.79,sitting
3294,0.08,-1.0,0.1,3.3,-1.1,0.43,sitting
3320,0.08,-1.0,0.1,3.11,-1.22,0.67,sitting
3346,0.08,-1.0,0.1,2.5,-1.16,0.61,sitting
3373,0.08,-1.0,0.1,2.01,-0.79,0.67,sitting
3399,0.08,-1.0,0.1,2.08,-0.92,0.61,sitting
3425,0.08,-1.0,0.1,2.14,-0.85,0.49,sitting
3451,0.08,-1.0,0.1,2.32,-0.98,0.67,sitting
3478,0.08,-1.0,0.1,2.38,-0.67,0.92,sitting
3505,0.08,-1.0,0.1,2.5,-0.49,0.98,sitting
3532,0.08,-1.0,0.1,2.69,-0.18,0.98,sitting
3558,0.08,-1.0,0.1,2.87,-0.55,0.98,sitting
3585,0.08,-1.0,0.1,2.81,-0.55,0.92,sitting
3613,0.08,-1.0,0.1,2.81,-0.73,0.85,sitting
3640,0.08,-1.0,0.1,2.81,-0.67,0.85,sitting
3666,0.08,-1.0,0.1,2.81,-0.61,0.98,sitting
3693,0.08,-1.0,0.1,2.81,-0.67,0.92,sitting
3719,0.08,-1.0,0.1,3.05,-0.61,0.79,sitting
3746,0.08,-1.0,0.1,2.93,-0.37,0.92,sitting
3772,0.08,-1.0,0.1,2.99,-0.43,0.92,sitting
3798,0.08,-1.0,0.1,2.87,-0.61,0.85,sitting
3824,0.08,-1.0,0.1,2.87,-0.55,0.92,sitting
3851,0.08,-1.0,0.1,2.69,-0.49,0.85,sitting
3878,0.08,-1.0,0.1,2.87,-0.24,1.16,sitting
3904,0.08,-1.0,0.1,2.81,-0.49,0.92,sitting
3930,0.08,-1.0,0.1,3.05,-0.37,1.04,sitting
3956,0.08,-1.0,0.1,2.81,-0.43,0.98,sitting
3982,0.08,-1.0,0.1,2.87,-0.31,0.92,sitting
4008,0.08,-1.0,0.1,2.75,-0.31,1.1,sitting
4034,0.08,-1.0,0.1,2.81,-0.49,1.04,sitting
4060,0.08,-1.0,0.1,2.81,-0.43,0.79,sitting
4086,0.08,-1.0,0.1,2.99,-0.61,0.92,sitting
4112,0.08,-1.0,0.1,2.87,-0.49,1.04,sitting
4138,0.08,-1.0,0.1,2.87,-0.67,0.92,sitting
4164,0.08,-1.0,0.1,2.99,-0.55,0.67,sitting
4191,0.08,-1.0,0.1,2.93,-0.67,0.79,sitting
4219,0.08,-1.0,0.1,3.05,-0.37,0.79,sitting
4247,0.08,-1.0,0.1,2.87,-0.18,0.85,sitting
4275,0.08,-1.0,0.1,2.99,-0.37,0.98,sitting
4304,0.08,-1.0,0.1,2.93,-0.37,0.92,sitting
4332,0.08,-1.0,0.1,2.81,-0.49,0.98,sitting
4361,0.08,-1.0,0.1,2.81,-0.37,0.92,sitting
4389,0.08,-1.0,0.1,2.87,-0.43,0.92,sitting
4416,0.08,-1.0,0.1,2.87,-0.55,0.79,sitting
4442,0.08,-1.0,0.1,2.93,-0.67,0.92,sitting
4469,0.08,-1.0,0.1,2.93,-0.61,0.85,sitting
4496,0.08,-1.0,0.1,2.93,-0.61,0.85,sitting
4523,0.08,-1.0,0.1,2.99,-0.55,0.92,sitting
4550,0.08,-1.0,0.1,2.93,-0.49,0.92,sitting
4577,0.08,-1.0,0.1,3.05,-0.49,0.85,sitting
4604,0.08,-1.0,0.1,2.87,-0.49,1.04,sitting
4630,0.08,-1.0,0.1,2.81,-0.73,0.85,sitting
4656,0.08,-1.0,0.1,2.93,-0.55,0.85,sitting
4683,0.08,-1.0,0.1,2.69,-0.61,0.92,sitting
4710,0.08,-1.0,0.1,2.87,-0.55,0.85,sitting
4737,0.08,-1.0,0.1,2.87,-0.55,0.79,sitting
4764,0.08,-1.0,0.1,2.81,-0.92,1.16,sitting
4790,0.08,-1.0,0.1,2.62,-0.49,0.92,sitting
4816,0.08,-1.0,0.1,2.93,-0.49,0.85,sitting
4843,0.08,-1.0,0.1,2.93,-0.67,0.79,sitting
4869,0.08,-1.0,0.1,2.87,-0.43,0.92,sitting
4895,0.08,-1.0,0.1,2.69,-0.67,0.92,sitting
4922,0.08,-1.0,0.1,2.75,-0.67,0.67,sitting
4949,0.08,-1.0,0.1,2.81,-0.67,0.98,sitting
4976,0.08,-1.0,0.1,2.81,-0.55,0.79,sitting
5003,0.08,-1.0,0.1,2.87,-0.55,0.92,sitting
5030,0.08,-1.0,0.1,2.87,-0.49,0.85,sitting
5056,0.08,-1.0,0.1,2.62,-0.43,1.1,sitting
5083,0.08,-1.0,0.1,2.87,-0.49,0.98,sitting
5110,0.08,-1.0,0.1,2.75,-0.67,0.92,sitting
5136,0.08,-1.0,0.1,2.75,-0.73,0.85,sitting
5163,0.08,-1.0,0.1,2.81,-0.73,0.85,sitting
5190,0.08,-1.0,0.1,2.87,-0.73,0.92,sitting
5216,0.08,-1.0,0.1,2.99,-0.55,0.73,sitting
5242,0.08,-1.0,0.1,2.87,-0.55,0.73,sitting
5268,0.08,-1.0,0.1,2.93,-0.49,0.98,sitting
5294,0.08,-1.0,0.1,2.93,-0.55,0.92,sitting
5320,0.08,-1.0,0.1,2.93,-0.67,0.85,sitting
5346,0.08,-1.0,0.1,2.93,-0.67,0.98,sitting
5372,0.08,-1.0,0.1,2.87,-0.55,0.85,sitting
5398,0.08,-1.0,0.1,2.81,-0.49,0.98,sitting
5424,0.08,-1.0,0.1,2.69,-0.61,0.92,sitting
5450,0.08,-1.0,0.1,2.69,-0.49,0.79,sitting
5477,0.08,-1.0,0.1,2.75,-0.61,0.79,sitting
5504,0.08,-1.0,0.1,2.81,-0.55,0.92,sitting
5531,0.08,-1.0,0.1,2.87,-0.55,0.92,sitting
5559,0.08,-1.0,0.1,2.87,-0.67,0.79,sitting
5588,0.08,-1.0,0.1,2.99,-0.85,0.92,sitting
5616,0.08,-1.0,0.1,2.93,-0.79,1.04,sitting
5644,0.08,-1.0,0.1,2.81,-0.61,0.92,sitting
5673,0.08,-1.0,0.1,2.69,-0.79,0.79,sitting
5701,0.08,-1.0,0.1,2.69,-0.85,0.98,sitting
5730,0.08,-1.0,0.1,2.5,-0.73,0.85,sitting
5759,0.08,-1.0,0.1,2.93,-0.67,0.92,sitting
5786,0.08,-1.0,0.1,2.87,-0.61,0.92,sitting
5813,0.08,-1.0,0.1,2.75,-0.49,0.85,sitting
5839,0.08,-1.0,0.1,2.5,-0.49,0.92,sitting
