class,precision,recall,f1-score,support
WALKING,1.0,0.9333333333333333,0.9655172413793104,45.0
WALKING_UPSTAIRS,0.0,0.0,0.0,30.0
WALKING_DOWNSTAIRS,0.47619047619047616,1.0,0.6451612903225806,30.0
SITTING,1.0,0.9777777777777777,0.9887640449438202,45.0
STANDING,1.0,1.0,1.0,45.0
LAYING,0.9782608695652174,1.0,0.989010989010989,45.0
macro avg,0.742408557625949,0.8185185185185185,0.7647422609427834,240.0
weighted avg,0.8054477225672877,0.8583333333333333,0.82001246291547,240.0
