time_ms,ax,ay,az,gx,gy,gz,label
1089,-0.64,-0.32,0.03,70.68,-17.4,67.99,walk_up
1115,-0.66,-0.19,0.09,71.9,-34.36,72.88,walk_up
1141,-0.65,-0.03,-0.06,73.3,-48.52,84.11,walk_up
1167,-0.68,-0.28,0.07,58.23,-39.43,87.46,walk_up
1193,-0.78,-0.39,0.03,19.84,-26.55,72.08,walk_up
1219,-0.89,-0.29,0.0,45.59,-26.98,37.41,walk_up
1245,-0.96,-0.18,-0.03,78.8,-15.01,8.3,walk_up
1271,-1.64,-0.23,0.04,132.08,-7.81,-15.87,walk_up
1298,-1.92,0.06,0.28,176.64,4.88,12.82,walk_up
1324,-1.04,0.11,0.24,164.31,-19.84,41.44,walk_up
1350,-1.01,0.13,0.23,157.84,1.89,17.03,walk_up
1377,-0.81,0.37,0.12,129.82,16.72,5.43,walk_up
1403,-1.03,0.65,-0.05,-7.08,-1.46,0.98,walk_up
1430,-0.73,0.35,-0.19,22.09,12.21,-5.92,walk_up
1456,-0.63,-0.09,-0.27,-107.73,-34.18,7.51,walk_up
1483,-0.64,-0.25,-0.3,-186.16,-30.09,-4.33,walk_up
1510,-0.91,-0.36,-0.35,-109.99,-8.0,11.17,walk_up
1537,-1.24,-0.29,-0.32,35.71,-19.71,21.18,walk_up
1565,-1.49,-0.19,-0.16,129.27,-18.31,27.1,walk_up
1592,-1.76,-0.09,0.04,151.06,-38.45,28.81,walk_up
1618,-1.95,-0.4,1.25,106.99,-75.13,38.76,walk_up
1644,-2.02,0.03,0.76,-252.14,19.04,95.46,walk_up
1670,-1.3,0.46,0.48,-119.45,72.63,29.3,walk_up
1696,-1.28,0.06,0.89,-65.86,41.02,-51.03,walk_up
1722,-1.57,-0.39,0.54,-133.18,116.82,-80.08,walk_up
1748,-1.56,-0.68,0.1,-222.72,117.07,-72.75,walk_up
1774,-1.17,-0.32,-0.37,-220.95,113.1,-96.8,walk_up
1800,-1.35,0.46,-0.42,-71.04,81.42,-130.68,walk_up
1826,-1.41,0.4,0.82,-257.08,64.58,-111.57,walk_up
1852,-0.9,-0.94,0.67,-135.19,14.16,-93.2,walk_up
1878,-0.44,-0.7,-0.36,8.79,9.52,-55.36,walk_up
1904,-0.39,0.1,0.07,-40.71,42.72,-70.92,walk_up
1930,-0.64,0.55,0.04,-57.56,28.2,-70.01,walk_up
1957,-0.78,0.04,0.05,11.66,24.35,-47.3,walk_up
1983,-0.39,-0.27,-0.08,-4.03,18.43,-32.65,walk_up
2010,-0.0,-0.33,0.01,1.16,26.25,-39.0,walk_up
2037,0.12,-0.1,0.08,-3.3,-11.47,-30.33,walk_up
2064,-0.15,0.2,0.17,-9.83,-42.79,-14.65,walk_up
2091,-0.23,0.27,0.09,-10.99,-57.37,13.98,walk_up
2117,-0.33,0.26,0.01,-22.71,-86.12,46.26,walk_up
2143,-0.4,0.21,-0.32,-21.61,-93.2,83.74,walk_up
2169,-0.57,0.01,0.0,-14.4,-74.52,126.83,walk_up
2196,-3.7,-0.46,0.88,-2.99,-31.92,115.97,walk_up
2223,-2.16,1.45,0.36,-1.34,-47.36,-11.23,walk_up
2249,-0.71,0.98,0.38,103.45,-24.11,72.08,walk_up
2276,-1.32,-0.14,0.21,61.83,-14.34,59.39,walk_up
2303,-0.76,-0.04,-0.1,65.92,-17.46,51.64,walk_up
2330,-0.57,-0.24,-0.17,107.67,-30.64,44.25,walk_up
2357,-0.75,-0.24,-0.23,102.54,-33.81,54.08,walk_up
2384,-0.95,-0.16,-0.08,107.85,-19.29,42.91,walk_up
2411,-1.05,-0.21,-0.04,111.15,-29.66,26.49,walk_up
2437,-1.1,-0.09,-0.06,130.68,-47.61,17.58,walk_up
2463,-1.3,-0.16,-0.0,164.61,-43.58,29.11,walk_up
2489,-1.05,-0.08,0.07,160.77,-18.07,50.78,walk_up
2516,-0.86,-0.0,0.19,135.93,-27.71,50.84,walk_up
2543,-0.94,-0.02,0.11,96.07,-24.9,32.59,walk_up
2569,-1.07,0.06,-0.0,83.31,-23.13,9.4,walk_up
2596,-1.21,0.15,-0.06,54.99,-25.94,12.51,walk_up
2623,-1.17,0.42,-0.04,59.57,-24.66,3.48,walk_up
2649,-1.03,0.28,0.06,80.87,-11.72,0.67,walk_up
2675,-0.8,-0.03,0.17,9.34,13.85,12.51,walk_up
2701,-0.76,0.05,-0.04,-86.36,52.92,15.56,walk_up
2727,-0.71,-0.01,-0.18,-68.3,39.79,17.52,walk_up
2753,-0.8,-0.24,-0.2,-34.12,34.12,14.83,walk_up
2780,-1.23,-0.3,-0.32,-50.84,20.51,19.9,walk_up
2806,-1.49,-0.12,-0.26,-18.13,-4.7,12.15,walk_up
2833,-1.59,0.1,-0.18,15.14,-37.54,3.17,walk_up
2859,-2.03,0.21,-0.08,42.66,-79.83,15.69,walk_up
2885,-1.44,-0.16,0.25,79.53,-64.64,48.89,walk_up
2911,-1.7,-0.25,1.24,-46.94,-39.43,41.44,walk_up
2937,-1.62,0.36,0.56,-258.73,96.98,-2.32,walk_up
2963,-1.66,0.1,0.97,-121.46,93.93,-60.73,walk_up
2989,-1.58,-0.09,0.21,-84.59,161.13,-57.98,walk_up
3015,-1.33,-0.46,-0.24,-84.84,156.92,-45.17,walk_up
3041,-1.45,0.07,-0.01,-108.76,95.58,-85.88,walk_up
3067,-1.5,0.29,0.28,-197.27,62.74,-119.93,walk_up
3093,-1.01,-0.59,0.41,-107.48,31.8,-118.23,walk_up
3119,-0.56,-1.17,0.03,-4.94,45.72,-102.97,walk_up
3145,-0.41,-0.49,-0.06,-39.49,18.8,-83.07,walk_up
3172,-0.5,0.34,0.37,-74.16,34.12,-98.51,walk_up
3198,-0.98,0.8,-0.39,-57.5,26.79,-109.5,walk_up
3224,-1.02,-0.04,-0.18,-4.94,10.99,-60.36,walk_up
3250,-0.29,-0.37,0.06,-39.18,15.01,-35.16,walk_up
3277,0.11,-0.37,0.05,-43.4,-18.43,-46.2,walk_up
3304,0.05,-0.06,0.06,-21.06,-45.47,-32.84,walk_up
3330,-0.07,0.25,0.04,0.43,-43.52,-5.86,walk_up
3356,-0.14,0.24,0.02,-9.52,-64.51,29.54,walk_up
3382,-0.28,0.13,-0.05,-24.78,-91.31,70.68,walk_up
3408,-0.21,0.42,0.12,-16.85,-80.44,120.97,walk_up
3434,-2.58,-0.53,0.43,1.53,-49.8,179.02,walk_up
3460,-3.44,1.24,0.24,3.11,25.51,35.58,walk_up
3486,-0.73,0.93,0.47,93.26,-60.0,86.24,walk_up
3513,-0.72,0.14,0.4,82.03,-0.43,63.48,walk_up
3540,-0.89,-0.3,0.04,30.64,-0.61,54.93,walk_up
3566,-0.61,-0.34,-0.28,64.51,-21.18,36.01,walk_up
3593,-0.54,-0.54,-0.33,105.96,-32.84,42.24,walk_up
3620,-0.77,-0.35,-0.2,29.42,-7.26,51.94,walk_up
3646,-1.37,-0.31,-0.09,-8.48,-10.5,51.88,walk_up
3672,-1.69,-0.17,-0.11,2.81,-48.46,52.12,walk_up
3699,-1.71,0.04,-0.02,86.91,-81.91,61.28,walk_up
3726,-1.25,0.34,0.09,173.34,-55.85,84.41,walk_up
3752,-1.03,0.7,0.73,182.31,-90.88,33.75,walk_up
3779,-0.85,1.07,0.26,-14.28,2.75,13.92,walk_up
3806,-0.84,0.54,0.01,131.35,13.98,-29.05,walk_up
3832,-0.78,-0.18,-0.09,162.96,29.66,-9.09,walk_up
3859,-0.78,-0.43,-0.11,86.67,31.43,17.58,walk_up
3887,-0.72,-0.49,-0.17,42.97,76.84,35.52,walk_up
3913,-0.98,-0.39,-0.37,-19.23,63.42,59.75,walk_up
3940,-1.11,-0.12,-0.34,-98.45,38.33,39.12,walk_up
3967,-1.37,-0.12,-0.32,-11.66,-23.56,23.19,walk_up
3993,-1.56,-0.02,-0.23,31.49,-47.97,21.61,walk_up
4020,-1.72,0.02,-0.09,73.43,-50.17,24.17,walk_up
4046,-1.74,0.05,0.14,113.77,-44.68,37.84,walk_up
4072,-1.99,-0.9,1.69,-114.07,-155.58,15.93,walk_up
4099,-1.4,0.5,0.45,-287.29,69.15,13.37,walk_up
4125,-1.56,0.2,0.86,-121.52,75.74,-62.07,walk_up
4151,-1.6,-0.26,0.37,-157.71,103.33,-86.24,walk_up
4177,-1.2,-0.26,0.04,-163.45,127.62,-92.9,walk_up
4204,-1.18,-0.17,-0.17,-65.67,110.17,-88.44,walk_up
4230,-1.31,0.54,0.31,-94.67,69.46,-95.83,walk_up
4256,-1.24,-0.65,0.25,-162.17,40.53,-115.23,walk_up
4283,-0.4,-0.87,0.19,-39.25,38.15,-69.4,walk_up
4309,-0.3,-0.27,0.1,-5.68,38.64,-52.92,walk_up
4336,-0.45,0.32,0.09,-54.87,21.85,-72.69,walk_up
4362,-0.81,0.62,0.14,-75.44,17.52,-102.23,walk_up
4389,-1.09,0.46,-0.26,-23.62,-4.88,-80.69,walk_up
4416,-0.69,-0.14,0.09,-32.23,7.57,-46.57,walk_up
4443,-0.38,-0.14,0.12,-30.7,1.83,-48.95,walk_up
4469,-0.19,0.04,0.09,-11.41,-27.65,-40.83,walk_up
4496,-0.28,0.19,0.11,0.31,-62.13,-16.36,walk_up
4523,-0.21,0.32,0.09,10.31,-59.2,5.25,walk_up
4549,-0.24,0.24,0.1,12.39,-77.09,34.42,walk_up
4576,-0.08,0.3,-0.14,1.95,-70.5,69.76,walk_up
4603,-0.53,-0.02,-0.01,-0.55,-52.37,115.78,walk_up
4630,-2.4,-0.39,0.93,-21.67,-53.53,120.3,walk_up
4657,-3.02,1.44,-0.02,-32.9,-52.19,-2.87,walk_up
4683,-0.68,0.75,0.26,119.75,-27.95,75.07,walk_up
4710,-0.78,-0.22,0.29,73.73,-8.97,52.92,walk_up
4736,-0.83,-0.14,0.13,-32.84,-36.62,59.57,walk_up
4763,-0.71,-0.28,-0.24,85.45,-32.41,41.26,walk_up
4790,-0.73,-0.32,-0.28,59.51,-27.95,44.25,walk_up
4817,-1.03,-0.14,-0.16,18.62,-17.4,42.18,walk_up
4846,-1.3,-0.17,-0.0,16.78,-24.9,33.39,walk_up
4874,-1.46,-0.01,0.03,61.4,-30.7,50.42,walk_up
4903,-1.43,0.12,0.18,111.33,0.73,65.92,walk_up
4931,-1.04,0.25,0.07,126.4,3.11,94.3,walk_up
4959,-0.96,0.25,0.04,139.59,-7.75,49.32,walk_up
4988,-0.91,0.14,-0.0,165.34,13.06,9.16,walk_up
