time_ms,ax,ay,az,gx,gy,gz,label
4489,-2.13,1.64,0.19,23.32,-86.67,9.22,walk_up
4515,-1.02,0.4,0.25,200.26,-40.47,41.32,walk_up
4541,-1.2,-0.18,0.38,20.08,7.45,55.79,walk_up
4567,-0.81,-0.2,0.06,-30.88,-14.34,69.7,walk_up
4593,-0.4,-0.31,-0.28,107.24,-29.79,57.98,walk_up
4619,-0.37,-0.43,-0.22,112.24,-34.36,67.5,walk_up
4645,-0.61,-0.48,-0.14,44.07,-14.47,73.36,walk_up
4671,-1.04,-0.4,-0.08,-0.61,-11.96,67.2,walk_up
4698,-1.35,-0.2,-0.18,54.2,-29.54,30.7,walk_up
4725,-1.48,0.12,-0.2,158.75,-42.54,14.65,walk_up
4752,-1.36,0.27,-0.02,211.3,-53.28,23.93,walk_up
4779,-0.84,0.36,0.15,181.76,-48.03,50.48,walk_up
4805,-0.88,0.41,0.13,123.17,-40.89,22.77,walk_up
4831,-0.96,0.38,0.07,167.79,-3.91,12.57,walk_up
4857,-0.97,0.24,0.06,172.73,3.11,24.6,walk_up
4883,-1.01,0.18,-0.0,117.98,-11.11,14.83,walk_up
4909,-0.96,0.03,-0.08,61.77,10.31,17.52,walk_up
4935,-0.97,0.08,-0.17,59.14,20.69,15.26,walk_up
4961,-1.03,-0.08,-0.39,23.99,-14.83,16.42,walk_up
4987,-1.0,0.05,-0.34,-87.46,0.06,17.46,walk_up
