time_ms,ax,ay,az,gx,gy,gz,label
20,-1.34,0.4,-0.41,-22.28,44.62,6.65,walk_up
46,-1.1,0.4,-0.06,122.68,13.18,-13.61,walk_up
72,-0.88,0.07,0.01,211.18,42.91,3.23,walk_up
98,-0.75,0.06,-0.02,140.08,27.89,15.56,walk_up
124,-0.67,0.05,-0.21,78.92,21.0,29.42,walk_up
150,-0.81,-0.07,-0.28,64.64,3.97,52.92,walk_up
176,-1.0,-0.37,-0.13,83.01,1.65,84.35,walk_up
202,-1.27,-0.64,-0.09,171.14,15.81,114.81,walk_up
228,-1.45,0.0,0.32,314.58,10.93,164.12,walk_up
254,-1.23,0.37,0.63,231.69,49.38,120.0,walk_up
280,-0.76,0.37,0.6,13.92,72.63,93.57,walk_up
306,-1.0,-0.06,-0.14,-61.4,88.13,107.54,walk_up
333,-1.39,-0.68,-0.2,-30.33,96.44,109.01,walk_up
359,-1.57,-0.03,-0.02,52.86,119.63,96.13,walk_up
385,-0.82,0.5,0.01,58.9,120.3,70.13,walk_up
411,-0.08,0.51,0.05,89.17,27.53,62.68,walk_up
437,-0.68,-0.12,0.33,31.37,-48.58,66.16,walk_up
463,-0.71,-0.01,0.07,5.07,-47.49,58.04,walk_up
490,-0.45,-0.06,0.1,11.29,-34.48,55.24,walk_up
516,-0.45,-0.16,0.13,-1.28,-34.91,29.91,walk_up
542,-0.32,-0.12,0.08,-10.19,-30.58,10.25,walk_up
568,-0.44,-0.17,-0.02,-18.62,-33.08,-12.33,walk_up
595,-0.51,-0.18,-0.13,-13.55,-31.19,-35.4,walk_up
621,-0.66,-0.27,-0.12,7.45,-55.66,-57.01,walk_up
648,-1.19,-0.16,0.23,17.7,-66.22,-77.76,walk_up
675,-2.67,-0.36,0.22,-15.75,-40.89,-50.05,walk_up
701,-2.15,-0.8,-0.0,-73.97,-18.37,-45.53,walk_up
728,-1.2,-0.04,0.21,-27.28,31.98,-45.23,walk_up
755,-1.15,0.08,0.35,-3.11,9.58,-48.95,walk_up
781,-0.88,0.2,-0.04,-50.23,0.55,-40.83,walk_up
807,-0.67,0.11,-0.49,-67.08,-18.55,-49.8,walk_up
833,-0.69,0.06,-0.43,-30.15,-61.1,-54.75,walk_up
860,-0.62,0.23,-0.15,27.77,-80.57,-55.91,walk_up
886,-0.89,0.32,-0.02,22.83,-75.07,-49.01,walk_up
912,-0.92,0.22,-0.05,-20.02,-42.97,-42.05,walk_up
938,-1.06,0.2,-0.02,-72.02,-37.66,-34.24,walk_up
965,-1.39,0.21,0.05,-127.81,-45.96,-44.25,walk_up
991,-0.99,0.1,-0.03,-139.4,-12.21,-75.62,walk_up
1017,-0.67,-0.01,-0.17,-122.92,12.94,-77.58,walk_up
1044,-0.82,-0.08,-0.19,-107.79,21.73,-70.43,walk_up
1070,-0.9,-0.08,-0.27,-95.46,7.08,-67.69,walk_up
1097,-1.0,-0.31,-0.26,-77.64,-30.52,-62.07,walk_up
1124,-1.24,-0.5,-0.29,-121.03,-27.83,-51.39,walk_up
1151,-1.27,-0.62,-0.18,-174.87,-57.31,-30.64,walk_up
1178,-1.14,-0.26,-0.22,-137.88,-87.04,-0.06,walk_up
1205,-1.03,0.07,-0.3,-36.68,-61.77,6.59,walk_up
1232,-0.9,0.23,-0.44,33.81,-6.84,2.62,walk_up
1258,-0.98,0.36,-0.5,52.86,7.63,-2.26,walk_up
1285,-0.89,0.46,-0.48,-43.76,17.64,-31.74,walk_up
1312,-0.78,0.41,-0.29,-54.26,27.34,-34.73,walk_up
1339,-0.71,0.22,-0.36,-47.24,28.99,-21.18,walk_up
1366,-0.87,0.23,-0.51,-22.22,25.76,-16.78,walk_up
1393,-1.17,0.23,-0.67,55.24,14.83,-4.58,walk_up
1420,-1.78,0.17,-0.75,59.94,11.11,-3.42,walk_up
1446,-1.9,0.12,-0.71,-8.73,-4.09,-17.82,walk_up
1473,-1.75,0.28,-0.52,-40.16,-3.17,-14.47,walk_up
1499,-1.28,0.59,0.1,167.36,57.98,-47.12,walk_up
1525,-0.94,0.3,-0.09,77.39,53.22,-18.68,walk_up
1552,-0.73,0.17,-0.22,77.76,68.73,-22.95,walk_up
1578,-0.54,-0.07,-0.26,97.78,59.51,-6.71,walk_up
1605,-0.68,-0.43,-0.21,99.79,64.88,34.06,walk_up
1631,-0.88,-0.79,-0.12,161.74,59.94,98.69,walk_up
1657,-1.64,-0.4,-0.08,345.7,6.96,204.65,walk_up
1683,-1.86,0.21,0.54,556.27,26.92,198.61,walk_up
1710,-1.45,0.56,1.83,404.42,25.7,108.4,walk_up
1736,-0.92,1.03,0.38,-94.18,48.16,91.98,walk_up
1762,-0.53,0.21,-0.23,-121.03,54.69,70.43,walk_up
1789,-0.68,-0.19,-0.01,-82.89,25.33,74.1,walk_up
1815,-1.12,-0.53,-0.1,-24.54,49.38,89.9,walk_up
1841,-1.07,0.13,-0.17,-8.0,36.5,54.81,walk_up
1868,-0.23,0.54,-0.04,31.01,46.45,56.09,walk_up
1894,-0.26,0.24,0.21,33.26,-10.99,22.64,walk_up
1920,-0.44,-0.03,0.23,27.59,-12.15,38.33,walk_up
1946,-0.41,-0.12,0.16,22.4,-56.34,29.79,walk_up
1972,-0.59,-0.24,0.25,15.56,-58.53,23.13,walk_up
1998,-0.52,-0.28,0.14,4.58,-41.56,13.79,walk_up
2025,-0.58,-0.26,0.0,4.82,-45.72,-1.77,walk_up
2051,-0.68,-0.18,-0.06,3.17,-44.8,-20.32,walk_up
2078,-0.86,-0.35,-0.03,-15.81,-44.19,-55.24,walk_up
2105,-1.52,-0.13,0.04,-26.79,-34.85,-69.15,walk_up
2131,-2.4,-0.32,0.12,-27.59,-23.25,-53.47,walk_up
2157,-1.82,-0.45,0.03,-38.21,-18.43,-30.52,walk_up
2184,-1.31,-0.09,0.35,-5.31,0.79,-36.56,walk_up
2210,-1.43,0.09,0.42,-0.55,21.24,-49.8,walk_up
2236,-1.0,0.32,0.03,-39.18,29.24,-49.74,walk_up
2262,-0.59,0.36,-0.4,-51.21,-12.02,-57.25,walk_up
2289,-0.57,0.12,-0.45,-56.27,-58.35,-77.64,walk_up
2316,-0.67,0.09,-0.23,-33.63,-75.07,-71.04,walk_up
2343,-0.78,0.16,-0.09,-3.05,-75.07,-57.37,walk_up
2370,-0.77,0.14,-0.08,-48.34,-52.37,-46.08,walk_up
2397,-0.94,0.13,-0.06,-113.53,-34.36,-31.56,walk_up
2424,-1.37,0.28,-0.04,-145.14,-34.36,-38.02,walk_up
2451,-1.05,0.12,-0.1,-94.12,-12.7,-75.68,walk_up
2477,-0.88,0.06,-0.18,-74.65,2.62,-58.84,walk_up
2504,-0.88,0.07,-0.2,-61.89,-5.13,-53.53,walk_up
2531,-0.83,0.08,-0.21,-59.45,-10.8,-53.53,walk_up
2558,-0.94,-0.08,-0.2,-63.6,-37.84,-51.7,walk_up
2585,-1.17,-0.32,-0.21,-93.57,-34.55,-46.88,walk_up
2612,-1.15,-0.46,-0.22,-157.65,-34.18,-40.59,walk_up
2639,-1.07,-0.39,-0.26,-179.08,-64.27,-23.62,walk_up
2666,-0.95,-0.02,-0.39,-76.54,-60.3,-0.92,walk_up
2693,-0.88,0.17,-0.44,64.09,9.28,9.77,walk_up
2719,-0.93,0.3,-0.51,52.67,31.86,14.16,walk_up
2745,-1.02,0.42,-0.46,-8.12,33.33,10.13,walk_up
2771,-0.98,0.54,-0.46,-12.02,18.43,7.63,walk_up
2797,-1.04,0.34,-0.48,33.51,12.82,10.13,walk_up
2823,-1.36,0.35,-0.62,31.01,-1.95,5.68,walk_up
2850,-1.74,0.39,-0.65,46.39,-7.02,-8.91,walk_up
