time_ms,ax,ay,az,gx,gy,gz,label
20,-1.12,0.05,0.4,-26.61,41.81,2.08,walk_up
46,-1.44,-0.15,0.34,-61.65,60.36,-94.42,walk_up
72,-1.38,-0.63,0.29,-32.47,57.74,-69.58,walk_up
98,-0.57,-0.12,0.33,-62.38,125.49,-57.92,walk_up
125,-1.11,0.78,-0.14,-68.18,66.1,-93.81,walk_up
152,-1.05,0.41,0.24,-44.01,75.74,-80.38,walk_up
179,-0.79,0.31,0.0,-32.1,57.37,-95.76,walk_up
206,-0.61,-0.07,-0.12,-25.39,34.0,-78.8,walk_up
232,-0.44,-0.25,-0.0,-21.42,38.09,-88.56,walk_up
258,-0.48,-0.1,0.01,-24.48,13.67,-91.92,walk_up
284,-0.3,-0.01,0.11,-40.16,-4.88,-84.53,walk_up
311,-0.19,0.02,0.01,-16.36,-21.73,-64.33,walk_up
337,0.06,0.01,0.05,-15.99,-46.39,-35.22,walk_up
363,0.11,0.14,0.2,-8.85,-64.21,1.4,walk_up
389,0.02,0.18,0.17,-13.98,-62.68,45.35,walk_up
415,0.1,0.33,0.37,-33.81,-57.8,88.32,walk_up
441,-0.99,0.21,0.27,-66.59,-68.18,114.01,walk_up
467,-2.94,-0.1,0.75,-100.52,-43.52,92.1,walk_up
493,-1.96,1.87,-0.32,95.89,-66.35,46.26,walk_up
519,-0.55,0.34,0.55,30.46,-15.44,57.56,walk_up
545,-1.03,-0.08,0.52,-24.96,-18.68,77.76,walk_up
571,-0.93,-0.22,-0.23,16.36,-64.64,65.43,walk_up
597,-0.5,0.03,-0.01,14.4,-60.73,56.7,walk_up
624,-0.88,-0.11,-0.07,-19.78,-51.82,62.19,walk_up
650,-1.02,-0.09,0.01,-7.2,-34.36,73.43,walk_up
676,-1.05,0.11,0.05,17.7,-28.26,54.32,walk_up
702,-0.97,0.2,0.05,43.64,0.12,35.4,walk_up
728,-1.43,0.08,0.04,69.52,14.65,36.19,walk_up
754,-1.67,0.18,0.04,116.94,29.3,36.25,walk_up
